"TIME";"FARE_ID"
3;15
6;69
13;35
15;53
18;111
20;131
21;37
25;69
26;39
29;1
31;41
33;141
34;97
41;133
59;85
60;5
61;3
63;121
65;5
67;17
68;15
69;93
75;41
82;143
83;77
85;21
92;111
94;13
95;95
97;55
98;85
100;15
103;31
106;131
112;27
114;121
115;131
121;31
127;123
128;41
130;15
137;75
140;43
145;29
152;93
155;73
157;41
162;119
163;101
167;71
168;23
169;5
171;93
172;93
174;33
175;35
178;85
181;3
185;125
187;95
188;73
189;55
193;21
194;133
198;11
201;113
206;59
207;27
210;43
211;111
212;119
213;131
214;127
216;137
223;69
226;135
229;97
230;55
234;19
235;87
236;47
239;45
242;77
244;135
252;25
261;119
262;89
264;93
267;1
268;5
269;93
271;15
276;119
281;85
282;105
283;57
286;45
288;11
292;55
293;29
294;135
296;31
297;123
299;39
301;133
303;69
305;127
309;141
311;67
312;41
313;55
316;69
318;75
319;141
321;143
322;141
323;33
324;37
325;71
329;1
331;139
332;21
334;41
335;111
337;13
339;25
342;143
348;10
349;27
350;109
352;33
353;34
361;1
363;9
364;69
365;31
368;61
370;43
372;77
373;101
374;129
375;90
379;11
384;89
385;57
392;13
393;101
395;77
396;101
398;109
402;61
405;29
406;10
409;87
411;97
413;52
414;44
415;91
416;76
418;93
419;39
420;136
422;123
429;39
430;40
433;34
437;39
439;101
440;14
441;10
445;33
449;134
451;6
453;98
455;94
458;96
463;45
465;34
466;70
469;51
471;38
474;105
475;132
477;62
478;90
483;62
486;114
487;91
488;78
493;6
497;6
499;94
500;34
502;69
512;131
514;3
520;56
521;4
524;1
525;72
526;106
527;24
528;50
529;29
532;12
533;28
534;94
535;128
536;10
538;120
539;54
540;98
542;28
544;43
545;94
546;12
548;48
551;46
553;58
555;10
558;140
561;42
562;98
565;134
566;94
568;30
571;64
572;54
573;46
582;142
584;112
586;128
587;40
592;48
593;30
594;134
597;36
599;6
