"TIME";"FARE_ID"
1;61
3;57
6;139
7;83
8;119
9;13
13;25
16;19
17;93
20;63
21;13
23;41
25;49
27;41
28;21
30;53
31;27
33;127
37;61
38;23
39;55
41;47
42;131
43;29
48;141
55;13
56;15
58;59
61;141
63;27
64;61
68;3
71;29
72;47
75;87
76;123
79;71
81;105
86;65
87;77
92;53
95;119
99;93
100;91
108;51
109;109
110;93
112;39
116;73
119;45
123;47
126;23
128;119
129;43
130;33
133;123
134;63
137;55
138;13
139;37
141;75
142;13
143;41
146;27
155;131
157;71
158;21
161;125
163;9
165;33
168;93
171;111
176;29
179;75
180;127
181;27
185;143
188;35
190;57
198;13
201;139
203;1
205;11
206;107
207;21
208;41
212;69
213;61
214;75
215;53
217;19
218;49
223;87
225;143
229;105
230;57
233;57
241;51
242;139
245;75
246;61
247;45
248;9
250;95
251;125
253;73
257;93
258;111
260;5
261;135
263;89
267;21
268;85
269;55
270;39
273;133
274;47
275;131
278;143
282;61
283;29
284;67
289;9
291;111
294;13
295;55
298;127
299;105
300;9
303;77
304;41
305;93
307;101
310;1
311;69
312;105
318;33
320;33
321;1
324;27
325;55
326;123
327;21
328;75
329;101
332;75
333;9
334;9
337;125
338;29
342;9
344;47
347;23
348;34
349;85
350;107
353;123
355;28
358;93
359;47
360;1
363;11
364;47
368;41
369;113
371;115
372;53
373;56
375;4
377;112
381;27
382;94
390;77
391;16
392;13
394;22
400;76
402;143
406;115
408;28
410;53
413;112
417;125
422;35
424;125
425;34
427;12
428;132
429;51
434;142
435;45
436;53
439;112
440;44
441;14
442;102
443;116
444;92
445;125
447;125
448;112
449;2
453;64
457;77
458;139
463;52
465;131
466;39
468;10
474;76
475;67
476;57
479;68
480;13
488;36
489;22
499;77
501;61
502;1
506;28
510;108
512;22
513;78
515;2
517;111
522;34
525;44
526;68
531;24
532;128
533;76
534;101
535;28
536;69
540;16
543;1
545;10
547;142
548;94
554;98
555;98
556;76
557;122
558;54
560;102
561;12
564;70
566;126
567;44
568;9
569;4
574;12
575;72
578;2
580;112
582;112
583;34
584;106
585;86
587;132
591;64
592;70
593;102
595;98
598;38
599;94
