"TIME";"FARE_ID"
1;111
2;27
8;75
13;139
16;97
18;9
20;139
21;89
23;105
24;45
25;89
27;103
29;51
31;25
34;39
35;93
37;21
41;85
42;45
47;109
54;51
55;131
56;137
57;111
61;3
62;111
65;29
68;109
70;39
71;119
72;61
75;125
77;41
79;21
85;55
86;71
87;15
89;125
102;93
103;1
107;9
108;111
110;87
113;97
116;103
118;51
119;1
120;53
121;27
122;127
123;127
125;71
128;129
131;69
132;29
134;53
140;143
143;33
144;41
146;63
148;139
149;111
150;121
151;133
152;143
157;93
161;5
162;133
166;37
169;29
170;133
177;87
181;101
184;121
187;35
188;33
189;29
205;71
207;13
208;13
211;133
212;27
213;31
215;133
217;141
219;117
220;131
224;61
225;57
227;117
228;27
229;109
232;73
233;69
235;121
237;127
239;105
242;143
244;123
246;101
248;87
250;71
251;101
253;133
254;85
257;13
261;27
263;71
264;67
267;77
268;123
269;133
270;61
275;21
276;49
278;85
280;13
282;29
286;1
289;27
294;111
300;61
301;27
306;95
311;141
312;9
314;35
321;143
328;119
329;133
331;23
337;25
339;49
341;125
342;5
343;37
348;1
349;19
352;89
354;85
355;119
360;119
361;53
362;45
365;33
368;89
371;112
372;47
374;14
375;41
378;142
380;71
381;31
382;25
383;16
385;75
388;51
390;101
398;122
407;76
409;122
412;86
416;40
418;105
419;43
420;26
421;142
423;102
424;39
426;111
427;15
428;19
430;144
431;27
433;141
435;42
438;118
439;41
441;26
442;129
446;88
448;93
449;109
451;21
452;76
453;14
455;89
460;128
461;15
462;40
463;28
470;5
475;87
481;72
482;12
485;144
486;70
488;134
493;13
494;2
497;50
499;110
500;110
503;22
508;2
509;44
514;110
515;47
517;88
518;86
529;34
530;132
531;62
532;132
533;102
535;76
536;46
537;94
539;24
541;48
542;120
544;88
545;132
550;124
551;116
552;56
556;144
562;106
563;134
566;28
569;124
570;102
572;62
576;5
577;126
578;28
579;90
580;44
584;34
585;118
586;138
587;46
588;112
589;48
592;46
593;76
594;78
595;22
598;136
600;136
