"TIME";"FARE_ID"
1;77
2;53
3;23
11;131
15;51
19;61
20;133
21;133
23;55
25;95
26;71
29;23
32;5
36;133
40;61
42;89
43;69
44;17
47;33
48;29
49;137
53;21
55;9
57;117
64;113
67;111
68;141
70;25
71;9
73;29
75;127
76;23
77;27
79;55
80;25
81;35
83;125
85;33
88;125
89;97
94;133
95;53
96;77
104;19
107;13
110;15
111;125
112;143
113;113
114;25
116;13
117;69
119;91
120;67
122;37
130;15
131;89
132;51
136;113
137;1
139;69
140;57
142;35
146;55
151;87
154;133
155;67
158;141
159;35
161;61
164;51
165;133
166;27
168;51
169;105
170;111
176;51
177;55
180;55
181;33
182;143
184;27
185;23
186;43
190;1
193;85
196;141
199;69
200;41
214;13
219;123
224;113
230;69
233;119
236;49
238;5
239;39
243;125
249;135
254;87
257;23
259;93
263;23
265;125
269;105
270;29
271;29
275;111
277;55
281;3
285;5
286;77
289;93
296;59
301;33
302;33
303;129
304;67
306;27
307;47
308;139
309;105
315;5
318;21
319;5
324;51
326;27
330;73
332;101
336;117
338;27
342;5
343;111
344;51
348;87
349;85
351;21
353;113
354;53
356;61
360;75
361;47
362;127
365;85
367;44
371;87
374;141
382;19
385;133
386;97
388;122
391;109
395;39
397;109
400;29
401;45
402;129
403;75
405;109
406;76
407;53
412;29
413;109
414;140
417;120
420;35
423;125
425;62
426;105
431;69
432;42
433;132
434;60
437;62
438;47
439;78
450;86
452;51
454;116
459;96
462;69
468;2
469;72
473;122
476;144
478;98
485;69
489;96
490;101
492;62
494;86
504;21
507;34
508;30
510;61
511;86
513;36
514;128
515;112
516;133
517;12
519;102
523;27
524;10
525;41
526;28
528;78
531;124
532;53
535;136
544;140
546;46
549;96
550;56
558;10
559;46
561;128
564;24
565;54
569;28
571;22
574;46
576;76
581;52
582;4
585;32
586;102
588;14
589;96
592;28
594;62
597;12
598;34
600;4
