"TIME";"FARE_ID"
3;105
6;123
7;9
8;135
11;45
13;33
17;61
23;39
24;27
26;57
29;71
30;69
31;123
32;141
41;47
44;33
49;57
54;127
56;37
60;67
61;101
62;31
64;141
65;21
66;71
69;37
70;5
78;101
80;21
81;101
84;77
85;119
88;79
89;37
93;93
96;45
98;87
101;69
104;91
105;5
106;41
108;57
109;85
111;43
114;1
118;143
124;23
125;77
127;131
129;79
136;21
138;85
140;15
148;69
150;1
151;41
152;87
153;13
155;3
156;73
159;13
160;15
163;123
165;123
168;3
170;69
173;57
175;89
176;141
177;121
182;111
185;101
187;15
188;91
190;75
193;93
194;57
197;117
198;115
200;133
204;139
206;75
207;123
211;93
212;5
215;101
217;87
220;35
221;41
222;25
226;93
228;41
230;121
232;95
236;101
239;89
243;89
244;25
246;139
249;111
250;11
252;27
253;51
259;33
260;45
261;41
265;43
268;71
269;87
272;133
274;41
277;69
280;75
282;29
283;21
285;75
287;47
289;63
290;51
295;5
299;121
300;77
301;71
304;133
307;43
309;5
314;37
316;109
317;73
318;11
319;61
320;101
321;87
323;121
328;61
329;5
330;33
339;27
344;51
345;61
348;123
349;131
350;133
351;45
353;123
355;39
356;25
358;105
360;121
361;53
362;86
365;122
368;29
370;75
379;105
380;97
386;122
390;121
394;69
396;110
398;11
405;75
406;59
408;143
412;78
414;51
415;82
416;141
423;23
425;13
426;46
428;112
429;124
438;39
439;132
440;139
442;28
444;70
446;121
452;140
455;94
457;16
459;122
464;16
468;102
470;78
474;9
478;118
479;28
480;44
482;34
483;19
485;33
488;76
489;34
491;70
493;52
501;24
502;28
503;70
505;70
511;96
512;6
516;30
521;144
523;10
525;94
526;36
527;130
534;48
537;134
540;102
542;76
543;78
546;118
547;76
549;34
551;30
554;48
555;46
556;88
559;62
560;23
561;48
562;20
563;64
564;26
565;40
571;74
574;80
580;98
581;126
586;88
587;60
589;126
591;48
592;72
594;78
598;12
599;136
600;54
