"TIME";"FARE_ID"
2;85
4;59
8;75
12;117
14;21
15;143
16;123
17;93
19;109
20;5
21;139
22;111
24;91
28;121
29;53
30;23
32;75
34;49
35;111
41;25
46;25
47;101
48;119
53;49
55;39
56;139
57;71
59;111
60;141
61;39
69;3
70;33
72;77
74;39
76;21
84;111
85;121
87;133
88;93
92;21
98;25
101;87
103;111
108;123
110;1
112;143
114;71
116;111
122;119
123;39
124;29
128;143
138;5
139;67
143;19
145;15
148;123
153;121
155;61
159;9
160;61
161;59
162;105
164;119
167;59
168;33
169;139
171;137
173;69
174;85
177;53
181;89
182;29
184;93
185;95
186;13
187;21
192;133
196;123
202;97
204;37
206;43
207;115
208;133
210;53
211;85
213;97
216;23
225;121
226;71
227;109
228;43
229;141
234;89
236;33
237;101
238;47
240;101
241;69
242;131
245;27
247;119
250;79
253;85
254;27
256;123
258;111
260;33
261;69
266;5
267;53
268;3
271;93
272;33
278;125
279;101
284;61
286;119
287;45
288;49
294;143
295;21
297;137
299;61
304;33
305;51
306;143
308;45
310;101
311;37
314;59
315;91
322;39
324;87
330;121
334;51
343;9
347;41
348;13
351;135
352;53
355;47
359;27
363;13
369;109
374;69
379;121
380;55
382;11
385;23
388;69
389;30
394;96
396;53
397;39
405;30
406;47
412;43
414;101
416;41
418;39
421;27
428;116
429;82
430;143
438;67
442;1
449;33
450;26
459;52
461;105
462;111
463;138
465;12
466;76
467;128
468;29
470;102
474;116
476;102
478;139
484;30
485;93
486;56
488;119
490;97
491;142
493;54
494;86
496;1
498;94
504;56
506;38
507;86
511;46
512;58
513;30
514;128
517;46
519;34
520;112
521;126
523;88
524;29
528;110
535;6
541;54
542;128
543;124
545;109
546;72
550;112
554;16
556;52
561;128
564;76
569;42
570;93
572;16
573;112
574;72
575;53
578;56
580;48
583;22
585;50
587;36
588;16
589;54
590;30
591;124
593;96
594;42
600;110
