"TIME";"FARE_ID"
4;35
5;111
9;27
12;61
14;77
16;67
17;47
18;127
19;75
21;117
25;139
26;77
34;45
35;27
43;119
44;111
45;11
46;123
50;41
51;41
52;1
53;75
58;141
60;15
68;101
72;15
75;109
76;21
79;121
81;125
82;43
83;35
84;21
91;109
92;85
93;53
97;133
101;111
109;51
112;73
113;55
118;97
121;43
123;69
124;89
126;41
127;97
128;9
131;43
132;19
133;117
134;33
138;21
139;9
140;143
141;47
143;85
144;71
145;93
146;109
149;43
150;91
151;27
152;115
153;95
154;3
158;53
159;39
163;109
165;21
166;95
169;27
173;93
179;113
180;41
186;131
188;133
189;39
190;85
194;33
197;27
198;45
199;77
200;109
203;125
204;101
205;71
209;101
210;41
213;21
215;71
217;141
221;97
223;39
228;33
235;75
237;143
240;21
241;115
242;21
243;33
247;139
251;127
252;21
253;91
254;101
257;21
258;51
262;21
263;43
264;5
271;43
274;5
275;139
277;21
281;111
286;47
290;121
292;119
294;5
296;123
300;33
303;121
304;95
312;29
314;131
315;37
320;111
321;55
322;47
323;117
325;51
330;51
334;87
339;127
340;61
341;73
342;5
343;144
344;57
346;41
347;111
348;121
349;127
352;9
353;71
357;133
358;73
360;111
361;21
363;141
370;69
371;101
374;141
375;5
376;28
378;125
379;41
380;111
383;38
386;57
397;11
398;133
400;21
404;101
405;26
411;85
414;89
417;77
418;36
422;71
425;67
427;21
428;97
431;28
432;94
438;16
439;139
441;56
445;56
446;87
448;143
450;75
453;133
458;111
460;54
461;76
463;134
468;47
469;144
472;12
473;97
476;98
477;104
480;134
482;61
483;105
485;59
491;144
495;42
496;106
498;44
500;76
502;70
504;136
506;126
510;126
513;34
515;113
520;16
521;6
523;128
525;101
527;36
532;110
534;70
535;88
536;72
538;4
539;12
541;12
543;106
546;26
550;110
554;30
555;102
558;76
566;76
567;124
568;56
569;22
578;102
580;70
581;88
587;118
589;90
590;4
592;4
593;110
594;10
596;50
