"TIME";"FARE_ID"
2;69
3;117
4;75
5;29
9;47
10;139
17;41
18;25
19;15
20;69
23;85
26;55
36;29
40;15
42;95
44;85
45;21
47;43
48;37
49;71
52;67
54;111
55;45
57;143
60;129
61;85
63;47
64;121
66;5
75;55
76;141
77;51
84;117
86;119
88;55
94;123
95;85
97;87
98;119
101;77
106;21
107;87
109;133
110;141
113;119
115;27
116;27
120;105
121;133
122;77
124;69
126;69
127;113
128;85
133;27
134;35
136;111
137;69
138;125
141;115
143;97
144;39
146;85
147;109
148;111
151;113
153;93
158;97
161;101
162;125
169;41
173;67
174;123
179;119
181;143
186;29
189;9
197;77
200;105
202;25
204;9
207;11
208;41
209;133
211;89
212;131
213;85
214;75
215;25
219;133
222;95
225;109
228;25
229;27
233;67
234;123
235;75
236;85
237;71
238;115
239;69
241;135
242;73
243;45
245;85
246;125
250;33
252;41
254;71
257;91
260;89
265;5
266;105
267;125
268;53
270;71
272;21
273;125
275;43
277;125
278;27
279;125
285;23
287;131
288;115
293;111
294;101
296;11
299;121
304;37
308;41
310;19
311;13
313;41
314;45
315;133
316;43
323;93
324;101
325;69
330;139
331;41
332;45
333;11
334;25
335;77
337;115
344;75
348;57
352;61
363;87
364;27
367;57
370;61
371;23
375;24
377;78
380;22
381;131
382;85
385;10
386;85
388;143
391;124
392;142
393;1
394;141
407;105
419;43
422;41
430;131
432;3
434;1
437;16
439;87
440;56
442;34
443;113
447;27
450;22
451;28
455;132
456;94
457;36
458;30
459;88
460;39
462;56
463;89
465;133
469;39
470;29
471;52
472;126
473;70
475;112
476;33
477;54
478;34
481;40
486;26
487;22
488;5
497;105
498;68
499;28
501;102
503;85
505;138
510;38
513;78
515;133
518;98
519;144
520;2
521;14
525;142
526;123
528;9
531;78
532;106
537;102
538;128
539;124
540;24
541;62
542;78
543;42
550;28
554;48
556;118
557;25
558;4
559;28
562;10
563;94
565;110
567;134
571;114
572;54
575;53
576;122
578;86
579;10
580;102
582;10
585;128
586;126
592;70
593;94
595;128
596;132
597;20
598;134
599;78
