"TIME";"FARE_ID"
2;117
3;97
8;19
10;131
12;61
14;93
15;47
16;33
17;123
22;45
24;47
25;97
26;141
27;11
29;123
30;77
31;95
36;21
39;111
41;41
45;13
47;63
51;111
53;123
55;93
57;125
59;69
61;119
62;111
63;85
64;51
66;69
68;51
69;35
70;97
72;101
75;115
77;11
79;33
83;85
90;41
91;25
93;133
96;127
99;123
104;105
107;41
108;91
113;121
115;121
116;15
121;43
122;29
123;21
126;51
127;125
128;47
129;101
132;27
134;53
138;61
139;121
148;93
150;71
153;97
157;33
160;21
161;127
164;93
167;35
169;93
172;51
179;25
180;115
182;115
186;27
187;143
190;1
191;131
192;85
193;9
194;13
195;141
196;123
197;105
200;109
201;139
202;85
204;61
206;13
207;1
210;127
213;55
214;47
216;43
218;75
220;75
223;1
226;69
229;51
231;45
232;141
233;141
234;93
238;105
240;143
241;101
242;25
243;47
245;15
246;51
247;71
248;5
249;1
253;143
255;47
258;23
260;59
261;71
264;139
265;27
266;125
267;141
269;69
270;49
271;27
272;39
274;51
275;25
284;1
285;35
287;89
291;101
292;37
293;47
294;33
297;47
301;141
302;115
303;105
307;15
308;11
321;23
322;111
324;69
327;115
330;29
335;23
336;5
337;103
339;29
340;117
341;61
347;127
348;61
349;93
352;21
353;127
355;75
356;55
357;61
360;21
362;89
363;87
364;101
366;25
367;94
369;144
373;35
375;29
376;109
378;75
379;47
383;77
386;36
388;105
390;87
392;101
396;73
400;111
401;61
405;69
410;34
412;14
413;54
418;71
422;126
425;101
428;9
430;92
432;85
433;31
434;26
436;35
437;131
438;60
439;73
443;128
444;112
452;33
462;62
463;46
469;28
471;38
475;110
478;64
484;28
486;4
488;91
489;34
491;112
492;78
495;15
499;143
501;136
502;98
503;14
504;54
506;70
507;39
509;72
511;90
512;76
513;21
514;132
516;52
518;22
521;112
522;22
523;6
524;98
527;118
530;36
531;28
532;52
533;102
534;15
536;134
540;61
541;126
543;109
547;142
549;94
551;22
552;96
557;128
558;42
560;36
562;144
567;55
571;41
573;96
574;6
575;70
576;34
577;98
581;128
583;120
584;64
588;62
595;36
596;90
597;88
598;108
