"TIME";"FARE_ID"
3;13
7;53
12;55
13;29
14;33
16;137
17;35
23;21
26;13
31;89
34;139
35;49
36;21
44;123
45;21
46;119
47;13
49;85
50;35
53;93
58;111
65;1
66;131
70;51
73;95
78;39
83;117
87;29
88;109
90;41
91;69
93;31
95;61
98;21
100;61
101;49
103;137
104;21
106;111
107;87
108;3
112;55
113;21
118;39
121;71
124;85
125;91
128;53
130;5
132;33
134;77
135;97
137;27
138;13
142;21
143;41
144;69
147;25
148;27
150;39
152;101
154;123
155;41
157;77
158;87
159;135
160;89
162;71
164;5
165;117
168;143
169;121
170;77
171;61
180;21
182;3
183;105
187;31
191;41
198;141
199;85
200;113
201;85
204;47
207;101
212;105
219;61
221;101
225;43
227;39
228;15
231;125
233;21
236;35
239;85
246;143
250;95
251;141
253;111
258;77
259;39
262;21
265;115
266;121
267;27
269;21
270;139
271;141
277;13
278;5
279;51
281;69
284;25
290;37
292;125
295;143
298;119
302;71
305;85
306;109
307;47
308;13
309;45
310;77
318;75
319;77
320;11
322;33
325;37
328;85
331;61
332;61
336;34
338;91
340;143
343;27
349;123
351;56
355;46
356;85
360;97
361;55
362;123
363;141
364;94
365;47
366;123
367;97
369;24
375;63
376;43
377;105
378;51
383;47
384;107
387;39
388;29
391;105
393;51
394;33
395;96
397;128
398;3
400;76
404;97
405;71
407;122
410;112
414;112
415;141
420;27
422;126
423;30
426;9
429;55
432;144
433;10
435;118
438;129
440;47
447;55
448;13
450;36
456;10
457;20
461;120
463;87
464;142
466;114
467;33
475;16
476;24
477;24
479;80
486;12
489;10
491;54
494;22
499;22
500;30
501;111
503;10
504;2
507;10
508;34
509;56
512;41
514;28
517;132
520;12
521;134
526;45
528;62
529;136
531;111
533;116
535;78
536;14
541;42
543;24
544;120
545;132
547;52
549;124
554;52
558;22
559;32
561;94
566;48
569;124
570;12
574;110
575;10
578;112
579;6
582;48
589;34
596;42
