"TIME";"FARE_ID"
1;47
2;95
3;47
5;121
11;1
12;27
15;109
18;45
21;23
25;53
26;43
29;51
35;127
42;73
44;111
45;31
49;47
52;13
60;61
61;59
64;33
65;15
67;123
70;19
74;69
76;29
83;27
84;127
85;47
86;101
89;61
92;5
97;141
99;31
101;5
104;87
106;123
108;121
109;91
110;63
112;5
115;133
117;45
118;133
119;39
120;123
121;9
123;25
126;43
128;139
129;125
132;15
136;53
141;115
142;21
147;47
152;59
153;27
155;55
157;75
158;33
159;11
160;127
161;41
163;125
164;67
165;21
168;73
169;3
170;47
171;75
173;49
175;41
176;87
178;113
181;93
182;53
183;55
184;35
186;109
191;61
194;33
199;31
200;13
201;87
208;113
209;141
210;51
217;89
218;21
221;101
223;117
224;49
225;75
231;9
241;15
246;67
248;85
249;5
250;87
252;23
253;127
254;91
255;27
261;21
263;25
265;115
267;121
270;13
276;23
281;127
282;67
283;69
290;101
297;27
299;53
301;97
302;77
303;109
309;53
310;21
312;101
313;39
317;91
319;121
321;111
322;15
329;121
333;51
334;33
337;93
338;71
341;125
343;109
344;47
345;67
348;45
349;39
350;83
354;23
357;53
359;117
360;29
361;117
362;53
364;71
365;115
366;115
367;24
370;53
372;21
374;77
382;43
383;55
384;131
385;101
388;112
390;29
391;109
393;3
395;13
398;4
402;139
403;112
404;69
405;15
406;45
407;117
411;113
414;109
415;24
418;79
420;59
421;123
422;123
423;118
424;59
426;120
428;76
429;55
430;93
431;114
433;43
440;94
446;35
450;124
451;21
454;76
455;139
456;134
458;28
460;85
462;78
465;62
466;2
467;143
469;122
470;12
475;132
477;16
478;40
482;77
483;93
484;106
488;26
489;30
494;34
495;24
505;87
507;32
512;110
517;76
518;93
520;68
521;28
527;97
533;89
534;16
537;34
540;72
547;24
549;42
550;112
554;12
556;38
557;98
559;80
560;16
565;24
567;52
571;76
572;40
574;138
576;114
577;34
578;112
588;30
589;60
592;94
593;44
597;76
598;62
599;140
