"TIME";"FARE_ID"
1;125
2;5
4;109
10;75
11;55
16;33
23;97
32;57
33;97
34;141
35;21
38;121
39;85
40;15
47;125
52;73
54;139
55;115
62;111
64;47
65;69
66;97
68;45
70;143
72;39
74;33
76;131
82;43
85;15
86;75
89;123
93;15
94;61
97;15
98;77
99;21
104;1
106;1
110;49
112;63
114;63
115;69
117;21
118;1
120;93
122;113
127;9
128;91
130;105
132;85
133;51
134;127
136;97
138;33
142;113
143;69
144;139
147;51
150;1
151;97
155;97
158;15
159;45
164;69
172;69
173;31
177;35
189;79
190;67
192;127
195;27
196;111
197;23
198;131
199;11
200;47
214;109
219;105
227;95
228;95
230;55
232;25
235;83
239;111
243;15
244;53
250;39
251;101
258;5
261;19
265;141
267;61
268;41
270;115
273;3
276;47
281;125
284;123
286;101
287;23
293;25
294;3
295;101
297;115
298;139
299;135
300;87
301;59
302;101
305;121
307;61
309;85
312;63
315;63
317;51
323;105
324;45
325;25
326;127
329;63
331;87
333;41
334;57
338;71
339;1
345;111
356;111
357;47
358;144
359;13
360;9
361;69
363;11
364;29
367;121
371;135
372;143
373;125
375;21
376;87
377;67
382;45
391;86
392;85
393;21
401;108
405;55
408;42
409;15
412;91
415;115
416;85
428;142
431;48
432;111
434;67
437;26
438;92
441;86
445;36
451;25
455;33
456;56
457;144
459;2
460;93
463;28
464;2
466;126
467;69
470;94
474;48
476;112
477;76
478;44
482;40
487;102
488;48
494;22
496;128
499;28
502;111
504;53
505;28
507;128
510;90
512;22
514;35
518;4
522;136
523;101
539;56
543;16
545;12
547;86
549;40
551;83
557;48
564;116
567;34
572;84
573;46
575;60
577;20
586;72
588;116
589;98
595;70
598;90
