"TIME";"FARE_ID"
2;55
4;49
5;131
6;125
8;69
10;47
16;123
18;55
20;121
21;87
24;43
25;75
26;85
27;37
33;77
36;33
39;21
41;101
42;41
45;137
47;13
49;55
50;87
51;19
52;29
53;23
57;27
58;21
60;101
68;85
71;13
72;21
77;45
79;37
81;43
83;21
84;125
86;143
87;97
88;111
93;111
94;97
97;23
103;143
104;39
105;21
107;125
109;129
113;111
115;123
116;25
118;127
121;15
124;99
125;137
128;3
130;13
138;53
140;133
143;125
146;51
147;33
153;143
161;139
164;93
167;141
172;21
173;85
174;105
175;27
176;121
178;3
180;111
181;61
182;5
185;133
186;119
190;57
191;51
198;141
201;59
203;133
204;47
209;61
210;111
211;39
213;97
214;43
215;39
216;1
217;53
223;27
227;83
229;73
230;97
233;15
234;47
236;97
240;35
242;77
251;13
253;125
254;23
255;39
257;109
262;93
270;41
271;119
273;89
275;69
276;23
277;21
280;33
281;109
283;39
285;111
286;27
287;69
288;51
290;11
291;111
292;87
296;3
297;139
301;61
304;15
305;89
307;75
309;5
310;13
312;5
313;141
315;5
316;127
318;27
319;3
320;61
321;115
322;41
324;41
326;123
327;33
329;51
332;9
334;117
335;127
336;93
337;69
338;111
344;77
345;28
348;118
350;131
354;105
356;39
359;120
360;43
361;127
364;10
370;56
371;61
372;35
373;15
376;125
380;125
381;95
383;55
388;116
391;3
392;21
397;125
400;5
404;61
405;97
407;26
412;37
414;124
415;118
417;93
422;4
423;54
424;87
426;91
429;134
435;93
436;2
437;21
438;36
440;91
445;124
446;112
447;74
450;56
451;51
457;34
458;142
461;142
465;16
468;28
471;98
473;102
476;42
477;40
479;86
481;62
482;51
488;110
496;10
499;52
503;50
504;26
505;134
509;20
510;10
513;124
515;30
516;34
517;125
518;10
519;122
521;36
525;96
527;28
528;10
530;54
531;42
534;144
535;130
536;118
539;56
544;48
545;132
548;127
550;69
551;102
556;56
558;22
559;24
560;124
561;138
562;92
563;102
564;29
565;2
569;2
586;70
590;94
592;38
596;110
598;98
