"TIME";"FARE_ID"
2;109
7;59
12;41
13;123
14;27
15;111
16;51
20;101
25;27
26;21
27;109
29;123
30;15
36;69
39;93
40;125
43;9
48;125
50;125
51;61
53;77
55;123
57;15
58;33
60;71
62;47
69;11
72;53
74;55
77;47
79;27
85;71
86;141
88;55
94;113
96;81
97;61
101;69
103;29
104;33
109;71
110;33
113;75
114;61
116;91
118;115
119;45
121;109
125;115
126;47
132;13
133;75
135;77
136;35
142;49
145;89
146;1
151;5
153;33
156;37
160;89
166;143
167;71
169;67
171;9
174;55
177;95
180;105
184;123
189;45
191;33
193;25
194;105
196;93
197;93
201;37
205;141
206;131
207;101
209;55
211;123
213;27
214;39
215;127
216;55
217;97
218;33
229;57
230;21
231;127
241;59
243;33
248;141
249;139
253;111
256;33
257;39
259;119
260;111
261;27
262;5
263;27
270;35
271;51
272;125
275;123
276;119
277;111
278;33
279;111
282;15
283;21
284;25
288;105
293;97
294;93
295;97
296;39
297;47
299;53
300;127
301;37
302;19
304;117
305;59
307;39
309;5
312;139
315;133
317;27
320;27
321;9
323;113
324;127
326;105
327;139
330;5
331;13
332;125
336;53
337;9
339;26
344;75
345;49
346;77
348;97
349;53
351;93
352;51
355;96
356;137
357;141
362;23
365;109
367;55
374;69
375;21
376;29
377;75
380;113
386;11
388;71
389;47
390;125
391;21
395;85
398;16
402;21
403;33
409;86
412;101
415;19
419;125
428;55
429;125
430;69
431;87
433;56
442;26
445;142
446;33
447;61
448;40
450;22
451;142
454;87
457;110
459;76
460;125
469;42
470;128
471;40
474;36
475;98
477;11
478;52
479;34
481;77
485;98
487;112
489;98
490;105
499;76
500;143
502;33
504;52
506;61
507;94
511;112
515;67
518;124
519;128
521;2
527;25
529;144
531;96
535;70
537;134
541;75
542;2
552;96
556;98
557;28
558;5
559;90
565;144
566;140
567;24
568;112
569;30
571;136
572;94
575;30
577;22
578;116
579;34
580;38
583;102
592;34
594;136
599;50
