"TIME";"FARE_ID"
2;33
3;125
7;97
9;77
11;47
13;29
17;11
19;51
20;61
23;15
27;133
28;113
30;33
32;125
33;25
41;23
49;125
53;93
54;77
57;119
59;69
60;51
61;111
70;33
73;119
74;117
75;11
76;43
77;93
79;133
82;27
83;21
84;87
85;111
91;25
92;47
95;97
101;109
102;111
104;75
107;5
110;43
111;27
112;31
113;5
114;143
115;105
119;87
120;125
123;41
125;95
127;85
130;93
131;21
133;47
135;11
136;51
137;143
142;97
146;85
150;37
152;115
155;141
157;33
160;13
163;141
167;109
168;89
169;133
170;79
171;11
172;21
176;55
178;59
179;47
180;71
182;119
184;11
189;101
191;101
192;97
193;5
194;21
200;85
201;9
202;31
203;111
206;43
210;61
214;119
215;23
223;139
224;69
226;127
227;3
229;133
231;105
236;125
237;101
238;13
241;91
242;39
243;9
245;31
250;45
251;21
252;83
254;93
255;105
257;97
258;27
262;87
263;19
265;3
267;123
273;93
274;9
275;15
276;5
277;43
278;19
280;127
284;31
287;123
293;21
294;43
295;89
296;27
297;29
301;85
303;13
307;91
311;109
319;61
320;21
323;55
328;131
330;5
335;113
336;29
337;13
338;141
339;144
341;3
342;143
346;61
349;87
352;21
358;27
360;27
364;125
370;69
371;11
377;87
382;39
383;105
384;112
387;43
388;16
389;45
390;86
392;75
395;105
396;11
400;71
404;52
407;105
408;47
413;15
414;142
417;5
418;67
420;141
422;38
423;20
427;56
429;128
431;43
433;136
434;29
436;112
437;132
440;36
442;76
443;13
444;128
445;102
449;69
450;138
452;85
454;110
456;26
459;62
463;56
465;2
466;11
469;34
471;61
472;21
476;48
477;39
481;62
482;83
483;144
487;28
494;111
495;126
496;128
500;41
502;34
505;73
508;126
509;78
512;47
513;44
522;86
524;134
526;106
536;30
540;126
541;134
543;6
548;68
549;28
555;110
556;142
560;131
561;62
563;4
564;42
565;90
567;76
568;12
569;12
570;54
571;44
572;126
574;44
575;36
578;110
579;56
580;112
582;90
583;72
585;94
586;120
589;42
591;54
592;12
594;78
596;110
