"TIME";"FARE_ID"
1;33
6;111
8;141
9;27
11;119
14;115
18;139
20;5
23;123
29;1
30;87
32;61
35;85
38;87
41;45
43;61
45;75
47;51
50;111
51;109
52;115
54;19
57;133
60;25
67;25
69;45
74;41
75;27
76;101
82;119
83;39
85;101
86;49
91;53
93;101
98;121
99;51
104;13
106;25
107;33
109;11
110;51
112;47
114;115
117;47
118;41
119;77
120;53
121;71
122;51
126;125
128;27
129;75
130;115
131;123
139;27
143;27
144;115
147;33
152;141
153;27
155;69
159;23
162;61
165;11
171;3
174;19
175;35
176;53
177;127
178;85
184;11
188;11
191;141
192;71
193;39
194;25
204;61
205;101
206;133
207;29
208;107
211;27
212;75
216;61
218;97
219;75
220;143
223;39
226;97
230;67
232;141
234;69
238;27
239;115
241;63
243;63
245;75
246;41
249;133
250;27
255;43
261;77
267;69
270;21
271;13
277;133
278;61
281;125
282;87
285;5
288;125
289;47
291;125
293;21
294;41
295;3
303;85
304;93
309;97
318;23
320;27
324;139
326;28
328;117
330;111
341;51
342;51
344;28
345;71
346;41
348;101
353;59
362;69
363;55
364;69
365;44
368;121
372;69
373;142
377;101
378;75
381;111
382;71
384;89
385;87
390;50
397;57
399;71
404;53
407;9
410;87
415;13
416;128
417;16
419;97
420;34
422;77
423;9
424;5
425;27
428;14
431;143
432;56
436;46
437;91
438;92
439;52
447;44
449;21
453;128
455;35
456;47
458;61
460;48
464;85
465;102
468;128
469;56
473;85
480;58
485;101
490;110
495;6
496;133
499;55
500;15
503;70
506;70
508;125
510;87
511;34
516;120
517;94
519;106
521;47
523;114
524;122
528;22
529;118
534;36
538;36
539;55
542;77
545;44
548;132
550;10
553;52
558;54
560;46
563;134
564;136
565;128
571;56
573;48
574;34
578;54
580;32
581;114
583;44
586;126
587;24
588;94
591;110
592;38
593;28
594;72
597;62
598;28
600;98
