"TIME";"FARE_ID"
8;47
9;5
14;59
17;77
22;47
27;27
35;105
37;69
41;89
42;121
43;27
44;77
48;143
51;47
55;143
57;139
58;51
60;47
61;117
64;33
65;9
66;47
68;143
69;1
71;77
80;125
81;123
82;23
90;3
93;67
97;9
101;97
106;123
108;101
110;141
114;101
115;1
122;77
123;55
125;47
126;85
129;93
131;121
133;93
137;53
140;9
141;123
145;87
146;133
148;71
153;85
156;1
157;55
158;77
159;77
160;97
161;133
167;43
170;33
173;15
175;121
176;71
177;5
181;69
184;97
185;39
186;9
188;37
189;71
193;1
196;101
197;9
200;95
205;101
207;53
208;33
212;121
213;135
215;29
216;125
219;21
221;111
223;89
224;121
226;35
228;125
232;87
236;101
238;9
242;109
243;27
244;61
246;69
247;39
250;29
254;111
258;27
260;27
261;15
263;25
265;73
267;135
272;137
274;47
275;77
278;31
279;47
280;97
282;83
286;111
288;133
289;85
290;95
293;121
297;73
298;5
305;141
307;109
309;59
311;9
312;27
313;71
314;75
317;3
319;143
320;41
321;43
323;9
325;9
327;59
328;93
329;23
332;33
333;47
334;77
335;25
336;35
337;85
339;1
340;10
342;143
344;35
355;33
356;89
359;23
361;33
367;109
368;87
372;96
373;25
377;127
381;105
383;112
384;69
388;13
390;16
393;135
394;77
396;135
399;112
403;118
406;61
412;101
415;15
416;34
417;63
422;121
425;120
428;41
434;144
436;12
438;28
439;53
442;144
443;56
444;140
445;115
448;4
449;133
450;144
452;21
458;69
459;46
462;138
464;86
472;23
473;96
475;5
477;34
479;14
480;70
482;98
488;97
489;48
490;104
491;56
492;44
498;77
499;22
503;112
505;76
506;124
511;78
513;10
516;142
517;2
519;122
520;56
522;55
523;72
525;106
530;28
535;48
536;4
537;122
540;59
541;24
543;38
544;106
548;130
549;58
550;21
553;57
555;98
562;132
563;112
570;44
573;46
578;42
581;26
583;24
584;94
591;94
598;34
600;42
