"TIME";"FARE_ID"
1;111
6;49
7;29
9;87
11;1
12;33
13;55
14;57
15;101
17;139
18;97
19;61
23;59
24;61
25;67
31;75
33;113
35;27
37;113
39;51
41;51
43;27
45;111
46;29
47;1
49;1
50;49
51;61
52;39
53;9
56;27
57;109
65;61
67;109
68;63
70;53
71;27
72;51
78;41
79;33
84;25
85;75
87;127
89;75
97;105
100;61
104;61
106;9
111;61
120;143
122;41
128;47
129;21
134;131
135;89
140;125
141;97
145;85
146;111
147;15
151;61
152;119
155;101
156;139
158;121
164;101
165;111
171;21
176;61
178;125
180;41
181;13
184;61
186;121
191;41
194;45
197;131
200;97
202;39
208;105
211;1
212;59
213;89
215;55
217;19
222;135
223;41
224;55
229;29
231;33
233;75
234;21
237;117
240;119
241;105
243;129
247;27
248;59
251;15
253;87
259;41
261;13
270;123
272;55
276;25
277;85
280;143
281;69
282;25
285;85
286;53
287;133
291;3
293;33
297;69
298;9
302;39
308;121
309;143
310;9
313;75
318;21
324;61
326;61
328;139
331;55
332;105
334;125
337;29
338;41
339;27
340;127
343;69
344;5
345;55
346;93
348;135
351;71
352;75
356;111
360;71
361;71
362;21
363;41
364;13
366;69
372;23
376;71
380;141
381;91
384;30
386;77
388;113
392;117
395;28
397;15
398;39
400;144
401;97
402;69
404;33
407;5
408;93
410;68
416;129
417;4
421;96
423;28
424;24
425;85
427;76
428;101
429;128
430;34
433;86
437;46
452;6
455;110
456;119
459;14
461;77
468;47
474;70
479;12
484;44
486;85
487;98
488;53
489;78
490;124
491;14
492;16
493;113
496;104
500;62
501;98
507;10
508;128
509;56
511;6
512;78
513;30
516;76
519;62
521;16
522;44
524;76
526;142
528;144
530;70
531;58
532;5
538;42
546;29
548;118
555;128
557;124
560;96
561;98
565;88
568;136
569;54
573;86
574;78
575;56
578;54
582;56
583;54
586;44
588;98
589;34
590;134
593;98
595;142
596;42
597;23
598;124
