"TIME";"FARE_ID"
4;75
11;33
12;23
16;105
17;125
23;73
26;123
27;15
31;51
32;27
33;131
34;109
35;85
36;85
37;121
40;125
41;101
44;143
49;57
50;95
52;75
54;143
55;135
57;119
60;131
72;75
75;21
76;13
80;121
81;71
83;33
84;77
87;133
89;51
90;37
91;101
94;5
97;33
99;5
100;53
103;11
105;125
110;87
113;75
114;133
120;113
121;143
123;97
127;1
128;129
129;15
136;115
138;1
139;69
140;127
141;97
142;41
143;103
147;69
149;15
154;127
155;3
158;93
160;125
162;33
163;27
168;45
171;27
172;117
175;9
179;41
181;143
183;133
184;143
188;143
190;27
191;93
192;25
194;9
195;121
196;97
199;143
200;95
204;69
205;127
206;75
210;95
216;83
218;123
219;143
221;71
225;77
226;61
228;29
230;15
231;119
232;123
233;141
235;15
236;95
237;109
239;9
241;91
243;41
244;3
246;35
250;87
256;35
257;5
260;123
261;11
263;69
264;71
265;75
271;11
272;71
273;139
276;27
280;3
281;111
285;143
288;141
292;55
294;27
297;13
300;125
301;5
302;61
303;23
304;125
305;27
309;93
310;113
315;39
316;115
317;127
318;119
319;29
322;81
335;141
338;101
341;75
342;41
349;23
350;127
356;15
358;97
361;119
362;35
371;82
372;15
373;53
374;121
376;29
379;91
383;118
384;61
387;4
388;37
389;28
391;27
392;105
397;131
399;34
401;41
404;24
405;75
407;5
409;63
418;142
422;94
423;62
426;3
427;10
428;61
429;78
435;12
436;29
441;106
443;76
444;15
445;48
446;96
447;97
448;16
449;113
451;14
454;72
458;36
462;110
467;24
469;62
470;88
475;45
482;63
483;45
485;22
489;132
491;136
494;41
498;62
500;44
501;144
502;76
503;60
504;102
505;30
506;98
509;44
510;102
513;60
516;76
519;54
520;125
524;144
525;10
531;75
535;64
538;142
541;46
542;33
543;6
546;72
548;96
551;28
555;36
556;28
559;122
561;84
562;120
563;6
565;70
566;44
567;16
570;10
572;2
577;96
578;16
579;42
581;132
584;64
586;52
591;122
592;138
593;10
594;98
596;28
600;76
