"TIME";"FARE_ID"
1;23
3;51
4;143
5;9
7;37
10;131
15;61
18;35
23;97
26;139
28;39
29;25
30;71
35;121
38;101
39;133
45;141
46;127
50;95
53;63
60;77
62;105
64;119
65;87
67;71
72;33
73;21
77;31
80;3
83;75
84;125
86;127
87;1
90;43
92;15
93;27
96;133
98;77
100;43
101;29
105;87
109;93
110;91
117;75
118;141
119;119
121;97
122;111
123;125
124;135
127;41
128;31
132;143
133;133
135;131
136;97
143;97
145;77
148;9
151;69
153;3
158;13
161;27
163;143
168;67
169;119
171;85
175;121
176;133
178;5
181;141
183;131
184;15
186;23
190;59
199;115
201;29
202;47
203;77
212;25
214;21
219;51
222;133
223;75
231;127
232;55
234;75
237;121
242;101
243;47
245;109
246;85
249;77
253;41
259;119
261;109
262;13
263;143
268;27
269;23
275;21
276;123
277;55
278;29
281;101
283;1
285;101
288;13
290;141
296;115
297;113
303;117
304;127
305;41
309;53
312;49
314;9
319;39
320;127
321;75
326;141
327;127
329;33
330;75
334;43
337;23
341;35
344;86
346;113
351;29
353;34
354;143
357;76
363;52
365;23
367;76
370;97
373;101
374;34
378;101
379;21
381;125
383;21
385;47
388;21
392;76
394;142
398;37
400;141
405;133
418;33
420;97
422;16
423;127
424;123
427;61
428;52
429;128
430;54
431;47
436;42
437;13
438;118
440;34
442;58
445;112
446;143
449;53
450;101
451;14
456;60
459;69
466;56
468;9
471;85
472;61
474;126
478;118
479;2
480;88
482;122
483;122
484;56
488;3
489;134
495;62
499;19
500;70
507;124
508;54
510;102
511;112
514;134
515;26
516;102
517;12
518;130
521;55
522;98
524;76
527;144
528;16
530;28
532;86
533;43
537;10
538;122
540;110
542;16
544;46
545;112
547;102
549;112
552;34
555;88
559;77
560;46
563;136
565;28
566;2
568;48
569;36
571;142
572;12
575;62
577;86
578;130
580;78
582;16
583;54
584;144
588;28
589;142
590;70
591;2
597;48
600;54
