"TIME";"FARE_ID"
1;129
2;97
4;85
8;123
9;123
11;141
12;55
13;71
14;115
15;71
16;85
17;27
18;55
20;45
21;101
25;33
28;93
31;111
34;111
35;61
39;47
41;21
59;85
61;133
68;143
70;5
72;9
74;125
76;71
79;107
85;111
87;45
88;89
89;3
91;67
92;143
97;15
98;131
103;23
105;139
107;39
108;115
109;105
110;37
111;15
113;113
114;143
115;141
116;117
119;119
122;45
123;69
127;123
130;75
131;89
132;83
133;33
135;3
136;95
141;5
144;39
145;101
148;143
151;27
152;111
157;51
159;9
161;95
165;139
166;111
171;43
173;13
177;143
180;27
183;111
185;29
186;101
188;105
192;35
194;45
195;139
199;87
202;15
207;111
209;123
212;127
214;33
215;39
216;75
217;69
218;111
219;13
221;101
225;29
227;5
230;95
232;101
233;93
234;3
237;11
239;101
241;41
243;109
244;87
248;143
254;27
257;35
258;99
259;133
264;1
265;139
266;131
268;27
274;101
278;97
283;105
285;33
286;69
287;33
289;29
292;27
295;91
300;133
304;139
310;85
312;69
314;103
322;1
325;117
327;117
331;77
333;21
338;43
339;105
343;45
345;123
350;75
353;35
356;117
357;93
359;57
361;57
362;29
365;71
366;125
369;73
370;56
371;41
372;57
373;115
375;61
379;15
381;93
383;115
384;85
386;1
387;53
390;141
392;122
394;127
399;114
401;111
403;140
404;133
406;95
408;14
409;125
410;101
411;95
416;13
419;9
421;143
423;77
428;109
429;10
432;61
433;48
436;12
437;62
438;69
440;48
442;56
443;54
444;105
449;48
450;2
455;22
456;39
459;22
463;126
464;125
465;140
468;91
469;36
470;83
472;60
473;94
475;98
476;25
477;77
481;44
483;45
485;102
487;48
489;102
497;28
498;6
499;122
500;40
501;44
504;56
507;34
509;72
510;28
513;20
514;2
515;1
517;118
519;42
520;78
521;94
523;144
524;50
525;44
527;52
528;119
529;106
534;90
535;94
537;118
538;50
539;14
540;96
543;98
544;54
547;52
548;10
560;90
562;52
563;34
565;116
567;2
568;4
571;26
572;58
574;112
575;98
576;116
577;12
579;30
580;28
581;70
582;142
584;22
585;128
588;83
589;128
590;122
592;142
593;38
596;58
598;144
