"TIME";"FARE_ID"
2;43
5;123
16;125
18;25
19;115
23;133
24;115
25;125
36;21
39;9
40;13
41;27
51;3
55;59
60;127
62;121
63;139
68;59
70;35
71;1
72;63
73;135
74;133
82;33
83;95
85;95
88;121
89;9
90;93
92;5
97;55
100;11
104;127
105;39
106;39
108;35
109;141
113;91
115;133
116;97
117;97
122;75
124;55
127;51
129;109
137;111
139;111
141;41
143;15
149;21
153;23
157;141
158;111
161;121
167;43
169;111
170;133
171;47
178;47
179;69
182;55
185;139
186;101
188;1
190;47
191;133
193;61
194;133
195;21
196;97
199;69
201;9
202;13
203;11
206;135
207;41
208;5
211;33
213;37
214;41
217;109
218;33
225;101
230;115
232;13
234;39
235;45
238;69
240;9
242;1
243;23
250;45
253;49
256;135
257;127
259;77
261;57
264;11
268;133
269;141
272;61
275;111
277;101
281;133
282;39
284;111
287;3
288;33
292;125
296;93
305;143
309;9
315;89
321;73
324;141
326;131
328;69
331;15
332;33
333;141
335;45
337;47
339;3
340;21
342;23
348;61
351;97
353;45
354;77
356;2
357;75
359;47
362;5
363;43
366;33
367;127
368;24
369;99
370;55
372;47
373;33
374;96
375;53
376;123
381;41
386;25
396;105
398;69
399;125
401;9
403;4
409;78
412;58
414;85
415;37
416;114
417;28
424;6
427;9
430;85
434;142
436;46
442;16
444;76
445;41
447;28
451;124
452;125
453;140
457;6
459;39
460;102
468;141
470;70
479;98
486;128
489;28
491;33
496;4
497;53
500;69
501;26
503;25
504;87
508;132
509;10
512;102
520;22
528;10
530;112
536;124
537;50
539;14
541;42
542;56
552;140
554;94
555;104
562;92
566;42
567;76
568;34
569;126
570;34
573;42
576;134
577;46
578;102
582;126
583;110
584;122
585;2
587;1
590;48
591;142
597;42
598;128
599;62
