"TIME";"FARE_ID"
1;111
2;9
5;133
7;95
10;41
11;121
12;141
16;55
19;51
23;131
26;21
28;29
29;21
30;9
31;39
36;143
40;41
44;29
46;109
50;43
51;101
54;75
56;27
57;143
59;61
61;143
63;9
64;125
65;21
66;99
67;21
69;97
72;9
74;115
75;41
79;27
80;109
81;69
85;131
92;115
94;37
97;1
100;71
105;41
109;23
110;3
111;113
115;97
116;41
118;135
120;89
122;61
123;29
124;115
129;121
133;27
136;33
142;59
151;141
152;69
156;111
158;59
162;9
164;37
166;71
169;23
171;97
172;13
173;97
175;127
177;113
183;33
190;11
193;51
194;43
196;69
198;101
201;101
207;91
209;29
210;129
211;45
215;39
217;43
220;131
229;21
230;127
231;57
233;39
235;101
237;51
239;95
243;79
245;15
249;47
250;25
252;33
254;93
260;97
263;109
264;101
265;33
267;75
268;143
269;105
271;117
278;101
280;97
282;129
283;115
285;61
286;47
295;109
297;101
298;51
299;61
301;15
302;41
308;21
312;53
313;117
314;41
316;9
323;91
324;55
325;137
326;85
328;91
329;61
330;85
331;67
332;87
333;47
334;41
338;61
340;133
341;11
343;57
345;127
346;87
349;123
351;123
353;76
354;27
360;101
362;55
364;121
367;61
371;22
374;73
380;95
381;41
382;5
384;29
386;141
391;10
392;111
393;87
395;53
399;118
401;98
402;144
415;53
418;106
428;142
433;141
434;4
435;9
439;34
444;101
445;25
446;2
447;80
451;53
452;9
453;124
454;30
456;131
460;89
462;46
463;76
464;141
466;62
467;97
471;56
475;1
478;30
480;24
481;21
485;13
487;96
489;22
491;44
493;14
494;89
497;52
499;92
500;60
504;26
506;84
511;48
515;16
517;60
518;6
523;96
526;126
527;2
528;36
529;98
530;112
533;120
536;78
541;62
544;90
545;34
547;142
548;128
549;110
555;36
556;142
557;110
559;28
562;102
563;98
565;88
567;114
568;70
571;70
572;134
573;124
575;119
576;22
579;52
580;77
582;86
583;132
584;92
592;24
598;144
600;30
