"TIME";"FARE_ID"
1;9
2;27
3;87
5;109
6;143
7;89
8;101
11;37
14;91
15;119
17;75
20;23
22;143
23;41
24;33
25;69
26;49
27;21
28;13
29;143
30;21
34;87
38;71
39;101
49;27
51;93
52;111
54;61
59;37
62;89
64;51
65;75
72;133
79;35
80;41
91;143
92;101
93;37
97;3
98;63
99;119
100;39
102;57
113;61
114;23
116;133
118;119
120;133
123;11
124;63
129;55
130;141
133;125
136;39
139;91
140;41
141;123
146;51
149;141
150;21
152;127
156;43
157;19
160;101
163;37
164;27
165;77
166;5
167;131
170;119
174;61
176;85
178;33
179;93
180;55
186;5
189;85
190;143
195;87
196;41
197;27
199;1
200;111
202;89
203;109
204;87
207;101
209;125
210;3
211;27
215;13
220;77
221;1
223;75
224;109
236;47
239;35
241;55
243;125
252;111
255;115
257;59
263;61
264;95
265;71
266;93
269;111
270;61
271;39
272;45
274;27
277;109
278;101
279;123
280;59
284;141
285;33
289;41
290;19
291;85
293;77
295;47
296;93
299;85
300;105
305;75
314;125
315;75
316;131
317;101
318;113
324;101
330;27
333;27
334;11
336;33
337;97
338;101
339;49
344;53
347;19
351;125
355;109
356;15
359;41
360;31
362;119
363;77
364;125
365;57
367;79
371;31
374;133
378;39
385;67
388;113
390;10
392;21
395;31
396;10
397;75
404;21
408;139
410;33
411;141
413;51
414;135
415;78
419;48
420;53
421;61
422;61
423;117
424;19
425;42
426;126
432;30
435;124
438;87
439;33
440;76
441;142
443;3
445;50
448;88
450;112
453;112
457;133
458;88
459;37
460;76
461;10
463;29
466;103
467;105
470;105
475;121
477;106
478;108
481;33
482;114
483;136
486;4
487;86
488;47
491;68
495;140
498;116
500;114
502;36
508;105
509;85
510;52
511;98
515;72
519;126
520;6
524;122
526;3
532;124
536;112
537;142
538;54
541;64
542;34
543;124
544;28
545;54
547;86
549;34
550;110
555;16
556;126
558;42
560;40
564;50
569;96
571;28
574;56
575;106
576;46
578;36
579;56
581;4
583;58
590;72
592;112
595;140
596;76
598;16
