"TIME";"FARE_ID"
2;27
4;111
5;1
6;55
7;85
13;35
16;141
21;131
22;25
25;39
33;87
35;35
37;131
40;75
46;97
47;85
48;55
49;143
51;47
52;125
53;115
54;39
55;129
56;127
58;75
60;15
61;101
63;75
65;119
67;1
68;75
69;75
70;35
77;97
81;77
82;21
83;19
84;3
85;101
88;15
89;89
90;87
91;9
94;71
96;47
98;101
99;113
102;51
104;71
111;115
112;111
115;143
116;1
118;61
119;61
121;75
122;21
123;69
124;29
127;97
128;117
131;93
133;27
134;43
136;123
137;93
142;75
144;93
147;97
149;141
155;77
156;115
157;77
160;5
162;123
164;117
166;41
169;125
172;87
174;139
175;133
178;47
179;119
188;87
189;61
190;93
191;55
195;21
197;97
198;27
202;45
205;95
206;83
207;87
208;125
210;35
214;25
215;125
218;39
219;63
221;1
223;29
226;139
228;121
229;131
231;33
234;29
235;85
236;39
240;27
242;15
243;61
247;141
249;101
254;101
255;39
256;115
257;131
262;47
263;125
264;39
265;115
267;21
268;3
270;113
272;75
273;75
279;75
280;111
281;11
283;15
285;121
290;143
292;1
295;73
298;35
299;41
301;101
302;49
303;143
305;105
309;117
311;87
321;117
326;87
328;97
330;97
331;97
335;11
336;1
337;9
339;49
342;138
344;111
345;109
346;113
348;125
355;47
356;127
359;51
363;43
366;47
367;47
372;37
378;142
380;16
381;69
388;15
389;75
390;51
393;9
394;97
396;87
397;105
400;38
401;120
403;59
405;69
406;78
407;69
410;14
411;59
415;30
416;127
420;97
428;33
430;21
442;93
447;139
448;132
455;102
457;34
469;28
471;61
472;111
476;29
478;21
480;140
481;54
483;51
484;6
486;72
487;78
490;12
492;70
494;141
495;37
496;128
498;38
503;34
505;72
507;48
519;42
522;6
526;140
528;34
529;2
531;48
536;16
537;96
540;94
546;128
547;122
552;20
553;46
554;36
556;134
558;92
559;110
560;30
564;52
565;144
566;98
569;24
570;124
572;2
574;117
577;52
579;56
583;10
584;78
587;112
588;62
589;106
590;134
591;90
593;22
594;112
596;110
597;144
