"TIME";"FARE_ID"
3;89
7;75
8;97
9;93
12;43
19;51
23;69
25;87
26;39
29;133
30;43
31;143
33;33
34;37
36;131
41;97
43;139
46;13
47;133
49;43
50;127
57;35
58;131
59;27
63;5
68;111
73;141
74;113
75;47
76;53
77;61
78;33
79;51
80;5
82;49
84;101
89;111
92;53
95;95
96;93
100;11
103;95
111;111
116;51
118;25
123;143
125;9
128;101
130;25
131;55
132;71
135;69
137;27
139;57
141;75
144;67
146;61
147;3
148;13
154;117
156;57
158;69
162;75
164;75
165;119
167;109
168;125
171;15
174;89
179;45
180;33
181;127
183;5
185;15
187;123
188;89
189;123
192;97
195;37
197;43
201;75
203;33
206;15
208;97
209;55
211;47
212;89
216;69
217;141
218;41
220;19
221;15
224;9
226;85
227;125
229;131
231;33
232;49
233;23
242;87
244;117
249;131
250;47
252;47
258;13
259;133
260;125
262;73
267;21
269;123
270;75
274;53
275;29
277;75
278;45
279;43
280;117
284;91
285;101
287;61
289;37
292;71
294;59
297;77
300;1
304;89
305;121
306;141
309;123
314;93
319;67
321;5
322;109
324;33
326;67
329;53
334;21
343;144
350;95
352;129
355;89
356;21
361;45
362;13
363;86
366;5
371;13
372;33
375;131
377;93
379;22
380;127
384;47
386;9
391;142
392;59
397;33
398;77
400;86
402;43
404;23
406;33
407;97
408;128
409;109
410;3
411;5
412;68
415;14
416;34
417;61
419;35
421;111
426;5
427;34
428;41
430;9
432;54
433;122
437;86
438;35
441;111
442;87
445;112
449;112
451;103
452;120
456;132
457;48
459;70
460;85
462;134
465;122
468;58
469;1
470;87
474;68
476;3
480;38
481;62
485;93
486;20
487;30
490;140
495;112
496;69
498;28
499;52
501;28
505;132
507;52
515;40
518;97
520;58
525;47
527;24
528;44
530;142
531;61
533;102
536;101
537;42
541;2
542;60
546;12
547;4
549;16
550;48
554;69
557;48
558;16
561;102
565;22
568;54
569;48
571;10
572;38
573;112
574;94
579;86
586;144
587;56
588;28
589;48
592;136
593;120
594;70
595;70
596;42
598;94
600;86
