"TIME";"FARE_ID"
3;13
4;69
5;61
6;119
7;37
8;125
10;85
11;71
12;85
13;55
14;45
15;53
16;77
23;85
24;51
26;141
27;111
28;111
29;45
31;133
33;101
34;139
35;139
38;41
44;67
45;77
46;51
47;75
48;27
49;139
51;119
53;143
56;117
58;87
61;41
62;31
67;55
73;49
76;21
79;69
80;55
88;69
90;101
91;109
96;143
97;133
99;55
100;133
104;21
105;11
112;109
115;5
121;109
124;97
127;141
130;27
131;99
132;77
137;9
138;51
143;93
146;109
147;9
151;77
152;87
154;1
158;61
160;23
162;125
165;49
170;59
171;109
172;21
176;29
177;41
181;111
182;71
183;83
184;61
185;1
189;49
191;77
192;53
197;93
198;85
203;23
205;21
209;33
210;93
213;5
214;27
215;45
221;123
223;143
225;61
231;115
232;47
233;23
243;141
250;1
251;1
252;61
254;87
255;53
258;5
262;25
265;15
267;59
269;47
270;133
271;143
272;111
273;125
274;133
275;3
277;61
279;41
280;71
284;77
285;89
290;133
298;97
299;69
300;105
301;75
302;33
303;57
305;37
307;85
308;144
310;93
315;49
316;111
317;87
318;11
319;77
320;21
321;61
323;97
324;77
326;111
328;51
329;113
330;21
331;51
338;109
339;4
344;127
351;87
353;27
356;111
357;45
360;87
367;22
369;59
370;77
372;26
373;3
374;85
375;34
379;41
380;105
384;144
386;51
395;56
401;134
402;87
404;62
407;123
408;131
413;143
414;46
415;102
416;12
419;89
420;38
421;42
423;40
424;33
425;102
427;15
428;25
429;69
432;70
437;94
438;101
440;56
441;26
447;74
448;47
460;10
461;16
464;46
470;114
472;33
476;16
479;85
481;46
483;36
485;122
489;92
500;102
501;142
502;6
505;27
506;119
509;126
513;4
514;42
517;23
518;114
522;112
523;140
525;102
530;6
532;95
533;88
535;90
537;86
538;32
540;94
542;116
543;136
549;14
554;94
556;120
557;101
561;48
565;105
568;144
571;44
572;102
579;125
581;119
583;132
585;80
586;28
587;60
589;70
591;6
594;142
595;10
596;144
598;56
599;28
600;82
