"TIME";"FARE_ID"
1;3
2;15
6;19
7;127
12;1
16;5
21;11
22;133
26;9
28;111
35;5
39;35
40;61
41;33
42;53
44;9
46;23
49;141
52;69
53;29
57;47
65;45
69;135
70;9
75;29
85;13
86;37
87;29
90;143
94;125
98;59
100;13
101;55
104;5
107;51
110;61
113;141
114;95
117;113
119;43
120;3
122;119
124;23
125;15
131;55
136;97
137;141
138;85
139;21
145;101
151;97
152;123
155;71
156;75
159;61
160;109
165;69
168;13
169;101
173;125
174;51
178;87
179;141
188;43
190;69
194;5
196;47
198;129
203;27
204;131
205;93
209;85
215;9
219;123
223;111
228;75
230;41
235;29
237;73
240;125
241;71
242;9
243;127
245;77
246;133
259;125
260;85
262;133
264;123
265;117
267;101
271;143
272;15
274;111
277;123
279;93
280;23
281;15
286;101
287;13
289;3
291;65
295;23
304;25
306;95
312;111
313;137
314;39
316;49
317;27
323;11
325;101
327;71
328;47
330;85
335;75
345;125
347;35
355;121
356;9
357;69
360;133
362;55
363;75
367;142
368;61
369;39
373;29
374;89
382;41
387;43
389;47
393;125
395;26
396;113
398;4
403;123
404;75
406;125
410;37
411;112
412;123
413;56
414;47
418;105
420;57
428;77
430;120
431;90
432;36
438;139
440;142
446;9
448;10
449;75
451;19
453;130
454;28
455;133
456;16
457;110
459;14
465;109
469;124
471;113
472;68
473;127
474;142
478;116
479;14
480;96
481;78
484;98
486;62
487;14
492;77
494;30
496;78
498;34
503;98
504;20
508;52
509;92
511;48
513;70
514;122
518;54
522;16
525;76
527;39
530;2
533;10
536;102
538;134
539;98
541;86
544;54
547;114
549;26
551;64
552;30
556;44
558;106
559;109
561;126
564;78
565;12
568;106
572;48
578;102
579;62
581;9
583;70
584;112
585;36
588;112
590;56
592;28
593;40
596;24
597;4
598;10
