"TIME";"FARE_ID"
2;27
4;29
8;59
9;143
13;125
17;109
21;39
24;21
28;39
30;41
34;45
38;105
39;21
45;55
47;27
48;21
49;75
52;29
53;125
55;51
59;47
61;55
63;29
64;109
67;123
68;25
78;55
87;25
89;95
90;141
91;79
93;69
98;33
100;9
101;49
102;135
104;35
106;41
108;95
110;115
111;137
115;39
116;63
122;101
123;69
126;101
128;99
129;141
130;37
133;113
135;47
140;51
141;41
143;111
145;27
148;45
156;33
159;63
163;101
165;125
166;105
170;117
172;21
175;21
176;15
179;97
185;55
190;23
194;77
197;97
200;33
203;85
204;33
205;133
206;45
207;115
208;137
215;33
216;61
217;27
219;141
220;21
221;85
222;19
224;95
225;61
228;71
229;85
230;129
231;97
232;19
236;23
239;89
244;41
245;125
246;111
247;77
248;123
251;135
254;127
257;9
262;121
263;69
267;93
268;119
269;131
273;79
277;53
279;33
281;111
288;13
290;143
291;33
292;89
293;127
295;35
297;141
303;23
305;55
307;53
312;105
319;15
321;55
323;21
324;129
325;143
328;131
330;129
331;139
332;49
333;125
335;27
337;141
342;91
344;37
345;141
353;1
354;41
358;105
362;23
363;138
364;43
373;41
374;46
376;85
379;9
380;47
384;44
389;87
390;109
391;85
393;85
394;16
395;53
401;71
403;138
405;9
407;89
409;15
411;28
413;28
416;41
417;121
419;109
424;46
426;117
427;140
430;53
431;50
435;44
437;122
438;12
439;30
443;106
446;28
451;96
453;79
455;114
459;54
460;137
465;116
468;58
471;123
472;93
474;134
476;102
477;24
478;77
479;54
480;28
482;118
486;112
487;51
489;98
491;122
493;22
495;28
501;116
502;112
508;135
509;56
512;131
513;126
518;68
519;102
520;64
523;64
525;14
526;112
533;52
535;112
538;64
539;22
542;44
548;124
549;50
551;36
554;102
559;84
561;16
562;126
568;62
569;120
572;126
575;28
576;42
578;108
579;34
582;110
600;120
