"TIME";"FARE_ID"
1;85
3;135
10;37
11;61
12;115
13;115
19;93
22;27
25;141
27;123
30;45
32;41
37;5
38;71
42;45
44;109
48;21
50;45
54;123
58;55
59;71
60;27
61;29
63;27
75;93
77;119
78;1
79;85
80;11
82;43
83;21
85;87
89;23
91;69
92;69
93;13
94;133
95;71
96;27
98;19
99;123
101;133
102;97
104;89
106;133
109;45
111;101
112;11
113;13
115;133
118;33
122;37
123;25
126;109
132;139
136;93
140;3
141;29
142;75
143;71
145;87
149;25
151;63
152;69
156;41
159;1
161;115
162;85
165;61
166;105
167;97
168;55
170;49
171;91
172;113
176;45
179;53
184;23
186;41
187;89
188;105
190;27
193;21
195;97
198;109
199;35
201;27
206;29
208;25
210;71
211;109
212;69
213;97
215;75
218;55
219;39
221;135
223;105
226;81
228;127
231;119
234;27
235;47
236;91
244;109
245;27
246;119
250;89
251;15
255;27
256;21
257;69
259;127
264;29
267;125
273;89
277;43
279;73
282;87
284;69
285;3
288;21
289;135
293;5
294;93
295;53
296;5
298;85
300;1
301;125
304;1
307;143
308;27
311;33
312;27
313;85
316;11
318;75
320;71
325;16
327;127
328;139
330;61
335;21
339;133
345;2
352;97
355;61
357;53
360;21
365;73
366;87
368;101
371;144
373;59
377;127
378;109
381;5
385;51
386;9
389;41
390;29
392;94
393;133
394;86
396;95
398;61
401;91
403;2
404;97
406;122
408;95
409;125
411;1
419;3
420;22
422;31
430;71
432;57
433;15
434;75
435;76
438;25
440;112
441;143
443;76
448;22
450;77
452;11
453;93
457;120
461;10
462;123
463;76
466;109
469;54
471;61
473;110
483;101
489;110
491;139
493;38
506;126
508;102
512;75
514;78
515;34
517;134
519;30
520;46
521;55
523;40
524;2
525;109
526;22
530;40
533;71
537;98
540;22
542;126
543;74
545;70
546;6
547;5
548;10
549;14
550;98
551;133
555;44
559;139
560;70
565;34
568;106
571;76
572;24
574;72
576;50
577;34
580;52
582;110
583;68
586;48
588;110
599;92
