"TIME";"FARE_ID"
2;97
3;109
4;1
7;33
10;93
15;111
18;19
19;143
20;1
21;87
26;35
29;77
31;77
34;57
40;61
43;49
44;45
45;23
46;55
47;137
48;97
49;13
56;79
63;101
64;101
66;13
69;21
70;109
73;33
75;93
76;21
77;43
78;33
82;5
85;133
89;39
92;39
93;33
98;141
99;143
101;41
103;29
105;89
115;43
116;3
118;33
119;87
121;55
123;75
125;37
128;93
131;93
133;71
142;143
143;29
146;59
148;101
150;61
151;93
153;87
158;11
159;121
161;1
164;141
165;5
167;57
169;139
175;43
176;47
178;29
184;3
187;89
188;127
193;135
194;87
196;41
198;97
199;27
200;87
201;97
211;111
212;61
215;61
217;5
220;39
221;97
224;95
225;25
232;123
237;125
239;125
245;141
246;53
248;131
253;85
255;9
256;93
257;87
261;133
262;75
264;109
265;77
269;11
271;5
272;27
274;61
275;97
278;43
283;143
286;69
291;1
292;127
295;127
297;61
298;111
299;133
300;101
302;109
304;103
306;123
307;13
309;119
311;45
316;13
319;1
320;109
321;131
324;29
327;111
330;15
336;111
339;133
341;73
342;87
344;47
348;5
349;5
351;56
354;71
355;97
358;125
359;75
360;144
361;43
369;69
370;97
377;96
378;101
379;1
380;121
382;45
387;133
392;123
393;11
395;2
399;41
401;77
402;133
405;47
406;55
411;53
413;101
416;94
417;126
422;78
424;142
430;35
434;76
436;77
439;44
441;22
443;144
444;140
447;73
451;30
454;122
457;142
458;142
461;10
462;118
463;3
464;33
465;128
467;122
468;133
469;114
473;34
480;94
488;110
489;31
490;50
493;48
494;72
497;91
498;41
499;52
501;46
504;144
505;42
511;36
513;36
518;77
519;12
526;110
528;96
530;72
532;128
534;34
535;62
538;76
541;16
543;76
546;128
547;14
548;50
549;26
550;136
551;12
552;58
553;12
554;143
555;88
556;3
557;142
558;94
559;96
561;92
564;112
569;123
570;34
571;68
572;89
578;36
579;112
580;40
581;88
583;110
588;34
591;144
597;118
599;12
600;110
