"TIME";"FARE_ID"
1;119
3;47
11;69
13;95
16;5
20;127
21;69
24;123
27;139
28;61
29;33
30;33
32;87
33;11
34;3
35;97
36;5
38;51
39;141
40;119
41;135
44;41
49;77
51;55
52;21
56;105
57;47
65;15
68;55
70;45
72;3
74;5
76;45
78;33
83;57
86;51
87;93
90;21
96;97
100;101
102;33
103;33
104;41
105;41
106;97
107;61
109;101
110;137
112;115
113;73
119;53
121;87
125;55
127;125
130;75
131;105
132;73
133;75
134;55
136;125
144;37
147;15
148;133
150;119
151;33
153;69
155;13
156;117
160;85
161;75
162;21
163;131
166;59
175;101
181;93
183;109
184;141
190;47
191;111
195;115
197;105
202;41
207;123
212;21
213;75
215;89
216;77
217;85
234;29
236;29
241;41
243;75
244;11
246;5
247;143
251;47
255;13
258;127
261;45
265;53
267;35
273;141
274;97
276;93
279;41
281;115
282;5
284;131
285;5
287;21
289;125
291;143
294;115
301;33
304;29
309;45
314;51
319;2
321;5
324;47
326;51
328;10
329;127
334;39
335;11
336;29
337;55
339;55
343;41
344;57
347;21
350;125
353;131
356;101
358;101
362;47
363;55
365;41
370;28
373;143
374;141
376;77
378;95
380;111
381;36
384;142
385;13
393;127
398;125
400;71
406;1
408;128
412;14
414;53
416;49
417;92
419;27
420;93
422;41
423;38
424;39
425;70
426;97
427;137
435;123
436;76
440;109
441;24
443;102
446;5
448;67
451;44
453;144
454;75
459;54
460;142
465;125
466;121
467;110
468;76
469;96
470;13
472;4
475;94
477;9
478;58
479;22
484;134
485;92
487;79
492;72
493;21
495;71
496;87
497;80
498;14
499;115
503;102
505;87
506;112
507;97
508;101
509;10
517;93
518;85
525;116
526;140
527;144
528;72
532;94
534;97
539;39
540;14
544;112
546;48
551;142
556;56
557;21
560;122
561;106
564;12
567;96
571;72
575;86
579;16
580;24
583;22
585;86
590;22
597;122
598;114
