"TIME";"FARE_ID"
4;21
5;13
6;45
10;69
13;5
16;55
17;47
18;25
20;121
21;119
22;97
30;51
31;29
32;27
34;87
39;143
40;35
44;61
47;9
48;109
50;59
54;57
55;57
56;143
57;9
60;141
61;21
62;47
63;5
64;117
65;55
69;133
73;1
74;3
75;83
78;45
79;1
82;5
84;101
88;143
91;47
92;77
95;5
96;105
98;89
99;5
103;39
107;41
109;51
111;55
116;39
119;9
121;53
122;1
123;111
124;77
125;55
127;15
129;55
131;97
132;85
133;13
134;35
136;25
137;1
143;37
148;133
153;69
156;13
161;93
162;31
166;27
171;47
175;89
177;117
178;51
179;11
180;21
183;93
184;13
185;41
186;75
189;115
194;47
196;93
209;33
210;5
212;11
213;69
214;125
218;55
220;123
221;59
222;11
223;27
224;29
225;85
228;55
231;113
232;15
233;21
235;5
237;21
240;123
242;55
244;75
249;33
251;121
253;11
256;15
259;131
260;141
261;41
262;3
263;47
267;75
270;123
271;35
279;5
286;1
287;127
288;89
289;9
290;121
291;121
292;25
293;47
294;9
296;39
297;93
298;19
300;23
306;117
307;39
308;135
310;57
316;59
317;101
320;33
324;111
325;93
327;39
328;41
329;2
330;133
332;143
334;51
335;115
337;117
338;9
342;67
347;101
348;69
350;51
352;123
355;27
362;142
363;99
365;133
366;27
367;55
369;52
370;37
371;107
372;91
374;123
375;5
377;21
378;85
381;57
385;69
387;30
388;13
390;95
391;1
394;21
395;143
399;39
402;97
403;16
405;78
406;69
409;129
410;118
412;45
413;43
415;110
416;22
417;102
419;27
420;90
421;120
423;69
425;53
427;34
429;70
430;68
431;101
434;112
439;30
441;16
443;94
444;50
445;134
446;23
447;5
448;58
458;20
463;142
464;60
471;38
472;127
478;103
479;40
483;124
487;26
490;94
493;110
495;74
509;116
512;98
517;114
519;28
522;88
524;10
526;34
532;71
533;120
534;125
539;91
544;10
545;78
548;92
550;6
552;125
554;134
557;76
560;94
564;62
565;110
568;71
569;125
570;70
571;124
574;4
578;88
579;46
580;32
585;140
591;54
595;76
599;12
600;10
