"TIME";"FARE_ID"
1;133
2;69
4;27
7;23
8;143
9;143
10;93
12;11
14;83
16;121
18;109
20;141
21;15
22;121
28;13
30;15
33;41
34;101
35;77
36;123
37;53
39;75
40;125
41;141
44;19
46;109
48;53
49;47
51;39
53;39
54;15
57;83
58;33
60;25
61;43
66;111
67;117
69;77
71;85
72;123
73;75
78;39
80;87
82;45
85;97
86;47
95;101
97;1
98;21
105;51
106;143
109;61
111;143
116;71
118;45
119;25
120;117
122;135
124;87
125;29
127;53
129;5
130;23
132;39
136;9
140;33
142;85
143;101
144;41
148;5
149;49
152;111
153;5
154;71
155;111
156;61
159;39
165;33
167;125
168;47
169;47
170;41
171;55
172;109
174;45
175;97
178;63
179;91
180;27
181;101
184;37
188;125
190;137
194;9
196;143
197;93
198;15
200;29
202;115
205;39
208;87
212;75
213;139
214;37
217;113
226;109
227;137
233;143
242;45
243;89
245;27
248;51
249;91
250;85
252;41
253;105
254;85
263;133
264;75
267;33
270;23
271;9
276;125
277;93
280;33
284;11
285;139
286;97
287;87
288;127
291;131
294;123
295;109
296;101
298;125
300;9
301;125
302;43
305;39
310;51
311;39
313;105
316;53
317;77
318;127
322;11
324;123
332;5
334;45
339;101
340;45
341;141
344;28
346;75
349;9
350;79
351;61
353;107
355;43
356;43
358;23
361;112
363;142
364;33
366;5
368;37
369;38
370;9
374;23
376;67
378;120
379;93
380;101
381;121
386;47
388;113
389;117
391;61
393;91
396;29
397;33
400;5
401;34
402;91
403;41
407;109
408;56
410;113
412;14
414;60
415;47
416;71
417;70
418;109
419;67
421;110
422;70
424;97
427;113
432;2
433;87
435;56
437;4
438;101
444;101
445;72
447;61
448;124
450;96
452;60
457;12
458;95
460;90
463;34
466;34
467;143
469;51
471;59
472;118
473;10
476;22
481;22
482;77
485;22
486;48
488;30
490;22
492;10
494;56
495;140
496;97
500;142
503;88
504;62
506;123
510;136
519;56
522;36
530;62
536;42
537;30
538;45
539;47
541;52
544;19
547;124
550;112
554;28
557;111
558;140
559;106
560;126
561;34
563;144
564;132
566;56
568;126
579;124
580;6
586;6
589;10
592;2
595;26
597;76
598;10
