"TIME";"FARE_ID"
2;69
3;25
4;21
7;53
11;125
13;139
15;83
19;61
23;131
27;15
29;13
34;143
36;91
37;105
39;69
43;33
47;125
49;23
51;105
52;57
54;27
63;5
70;143
76;125
80;95
81;69
82;141
86;119
87;41
88;9
90;27
96;89
97;13
101;133
102;3
111;115
112;105
117;87
120;125
122;93
123;85
126;133
127;1
131;19
132;119
133;139
135;127
137;37
146;1
147;97
148;105
153;33
155;109
157;113
159;71
163;77
166;1
168;125
169;39
170;39
171;61
172;39
174;27
175;121
178;43
179;11
182;85
183;61
185;109
187;125
191;111
192;105
196;45
200;61
203;3
205;111
206;125
211;1
213;19
214;75
215;131
217;33
218;123
223;47
225;141
227;41
228;123
229;109
230;111
235;13
237;89
244;47
246;69
249;41
250;5
251;123
254;27
255;93
258;101
259;131
261;125
266;3
269;123
270;27
271;117
272;47
273;5
276;23
282;35
283;123
287;143
291;21
292;119
305;9
308;125
310;75
314;141
315;105
316;53
319;143
322;47
324;85
326;77
327;25
328;101
329;53
333;2
334;75
335;9
338;125
339;76
340;57
342;29
345;51
347;34
349;143
354;43
359;111
360;87
362;33
364;97
366;125
368;135
369;33
379;21
380;127
385;47
389;120
393;27
394;59
396;55
400;119
401;25
408;58
409;111
411;79
412;22
414;28
417;131
418;55
419;73
422;76
424;45
427;22
428;36
431;89
432;94
435;106
446;124
448;33
449;47
451;88
456;78
459;58
460;131
461;30
464;55
465;126
473;42
475;133
478;42
479;92
484;112
485;28
486;89
492;142
494;44
495;12
500;102
503;70
509;90
511;106
516;20
519;70
520;4
521;38
524;110
526;22
527;12
530;40
534;73
537;30
541;56
542;56
543;24
545;124
549;54
550;42
551;128
552;89
557;78
562;40
564;120
567;54
570;128
571;48
572;42
573;56
574;86
575;62
576;78
578;78
580;140
583;76
586;88
587;56
590;70
595;86
598;14
