"TIME";"FARE_ID"
3;3
5;137
6;33
11;77
12;51
16;103
25;23
27;109
28;45
30;97
36;63
42;111
44;39
47;21
53;71
55;93
56;143
57;15
59;131
60;93
61;15
62;105
64;9
66;9
70;111
73;45
74;55
75;105
78;61
79;49
81;91
83;13
85;35
89;21
91;5
95;85
101;3
105;47
106;41
116;53
118;27
124;29
127;47
132;77
134;121
137;123
138;27
140;85
142;1
144;121
146;47
147;55
150;125
155;111
156;27
158;47
159;39
160;127
162;13
163;101
164;69
166;111
167;5
169;109
173;139
174;141
179;51
184;125
185;69
188;61
193;55
194;59
198;75
204;9
208;125
209;97
214;91
215;143
216;53
217;71
218;95
221;33
222;33
223;1
226;141
227;3
229;125
232;53
234;119
236;111
237;119
242;131
247;15
249;5
250;141
251;111
254;37
255;133
256;59
257;125
258;143
260;21
266;61
268;139
273;101
274;77
276;27
277;27
278;139
280;33
283;133
284;127
285;75
287;25
288;111
296;105
298;133
299;81
301;141
302;35
307;13
309;25
310;57
313;143
314;105
319;61
320;97
328;76
333;117
334;89
335;5
337;79
341;47
342;85
349;35
352;46
353;77
355;77
356;101
357;16
366;2
369;109
370;13
373;95
375;105
376;131
377;61
378;55
379;131
382;69
385;10
390;139
393;47
395;105
396;105
398;133
399;51
400;141
404;122
405;55
407;120
408;33
412;110
413;36
414;125
415;87
416;112
417;134
420;34
421;117
422;16
426;6
428;61
434;56
435;86
438;133
441;27
443;28
445;67
446;2
451;70
453;39
455;126
456;126
457;143
459;34
461;139
462;128
463;15
465;52
472;5
481;105
484;94
487;86
489;102
491;93
492;2
493;2
494;102
495;141
499;78
500;70
502;70
503;52
504;77
505;33
506;50
508;40
510;76
516;36
517;62
519;142
520;22
521;86
524;28
526;144
530;74
531;62
532;70
533;2
534;88
538;6
540;102
541;1
543;124
546;131
550;34
552;58
553;56
557;28
559;22
560;24
562;30
563;86
566;28
570;144
572;42
575;84
576;22
578;16
581;128
582;28
583;56
584;45
587;136
588;26
590;52
595;110
596;38
597;118
598;76
599;62
