"TIME";"FARE_ID"
1;123
4;75
9;41
12;11
13;47
16;93
20;113
24;127
27;113
29;41
34;75
36;123
37;75
44;85
46;67
47;101
48;29
49;43
50;33
51;55
56;139
58;21
59;133
60;15
62;27
64;27
66;21
68;37
71;1
73;49
75;5
77;141
78;77
80;115
88;53
90;85
92;69
98;5
102;75
103;85
104;87
105;115
106;117
107;29
116;97
118;75
119;143
122;61
125;101
127;121
128;121
136;15
139;27
142;113
145;45
148;101
156;11
163;51
165;111
166;11
167;21
168;111
169;119
170;133
175;117
177;51
179;49
181;27
185;57
187;111
190;91
191;69
198;59
200;21
202;119
204;57
208;85
209;85
210;125
211;69
212;93
214;51
225;33
227;59
229;21
230;95
232;21
233;25
237;37
239;137
241;75
243;9
244;77
250;77
251;89
253;13
254;101
256;101
258;53
262;57
267;109
269;5
271;77
272;47
276;15
277;127
279;85
281;101
288;123
289;13
293;61
296;119
298;77
301;13
302;25
305;127
309;119
310;39
312;11
315;21
317;3
318;115
319;25
320;87
324;87
328;118
332;53
333;95
343;63
344;43
345;35
346;29
348;59
349;97
350;75
351;21
355;37
358;97
360;39
363;69
365;9
373;133
375;39
377;137
381;135
382;20
383;101
385;87
386;109
387;71
390;34
393;131
396;73
397;47
402;53
403;77
404;25
405;41
411;31
412;39
415;111
419;144
422;9
425;22
429;142
430;2
438;134
439;143
440;139
441;112
443;19
446;41
447;33
448;22
449;140
457;64
460;144
463;13
464;54
465;34
467;92
469;87
471;28
474;40
475;6
481;136
487;24
488;114
492;110
496;58
499;34
503;46
505;128
507;128
510;47
520;6
521;126
522;30
523;134
524;46
530;20
531;98
532;126
535;38
537;144
539;118
542;50
545;102
546;70
555;98
557;42
558;98
559;142
560;124
563;46
568;144
571;110
572;32
573;2
576;142
578;128
583;142
586;2
588;112
590;34
591;90
592;86
597;70
