"TIME";"FARE_ID"
1;41
4;77
5;121
15;55
19;49
20;125
23;61
24;101
25;11
36;39
37;39
38;71
45;137
46;55
47;77
53;87
55;141
60;77
65;47
68;27
70;101
71;105
72;53
76;69
77;33
78;71
79;93
80;87
82;21
83;131
88;93
91;31
93;61
94;37
96;93
98;91
99;85
101;119
102;133
104;97
105;77
106;69
107;141
108;101
109;111
110;39
111;123
120;71
122;43
126;55
127;69
129;109
133;141
135;55
137;85
138;41
139;77
146;143
147;13
148;21
149;53
157;5
159;139
160;11
161;123
163;89
172;69
174;55
176;125
180;11
181;93
185;141
186;37
189;33
190;25
191;33
192;27
198;33
199;9
200;53
201;113
203;91
204;115
205;71
206;113
207;45
208;125
209;133
210;123
211;21
212;3
219;115
222;89
223;133
226;101
227;75
229;21
230;39
234;27
236;109
237;23
240;101
242;75
243;39
251;5
252;27
253;27
255;11
259;115
262;27
264;45
267;87
270;43
271;139
272;21
273;93
274;5
275;43
276;33
277;9
279;43
280;115
287;89
289;21
291;141
300;55
301;101
302;85
304;125
305;107
307;1
312;75
313;101
315;117
320;61
321;141
322;77
324;19
334;35
335;11
343;95
344;109
348;45
349;33
352;1
353;125
354;75
356;93
357;89
363;111
368;85
370;119
373;27
374;9
378;141
380;115
381;14
383;89
384;93
385;86
386;28
388;93
389;33
395;121
399;73
404;87
406;14
412;111
415;133
416;5
418;22
420;111
424;9
427;97
429;56
430;124
437;69
439;6
442;22
443;110
444;55
455;16
457;88
460;33
462;62
463;78
467;76
468;124
469;30
470;144
472;139
473;100
474;10
479;88
481;101
486;102
488;111
489;34
497;33
498;90
499;102
504;56
505;87
507;22
508;62
510;106
513;44
514;44
515;42
518;112
519;109
520;46
523;141
524;144
525;50
527;88
528;72
529;54
530;44
534;24
535;14
538;28
540;12
541;6
542;102
543;144
544;56
549;50
552;6
554;28
555;80
557;41
559;30
560;38
566;70
569;88
571;22
574;3
579;52
580;52
582;128
586;22
587;46
588;62
590;106
591;34
594;28
598;86
599;28
600;134
