"TIME";"FARE_ID"
3;61
5;77
7;127
10;131
11;5
13;141
14;143
19;37
20;43
24;119
27;43
29;117
30;33
32;89
33;21
34;29
36;101
37;85
42;15
43;5
45;9
49;75
52;29
54;45
56;5
57;1
61;139
67;15
71;25
74;125
75;13
78;133
80;23
82;137
83;111
84;135
85;39
89;91
92;125
99;93
101;141
102;5
103;21
105;85
106;67
109;37
113;75
117;143
118;15
119;111
124;111
128;143
129;35
133;105
135;61
136;93
137;85
141;133
142;1
144;35
148;43
149;11
151;61
153;101
158;71
159;141
160;75
164;45
167;11
171;115
172;43
177;143
178;47
180;43
182;39
184;111
186;31
187;93
189;77
193;49
195;133
197;51
198;21
201;9
203;55
205;21
206;101
209;123
210;15
212;109
213;111
215;21
218;101
221;43
223;139
224;97
226;59
229;77
230;109
234;141
246;13
249;27
252;123
253;39
254;75
259;25
262;131
264;141
270;133
273;61
275;69
276;41
278;111
280;55
281;1
282;111
284;87
287;87
289;43
291;105
294;1
306;123
307;37
309;9
311;143
312;33
324;21
328;93
331;5
334;101
336;67
337;101
339;97
344;39
345;34
347;23
348;85
350;53
353;11
357;43
358;13
359;87
360;131
363;141
365;5
373;43
374;16
378;97
381;87
387;144
389;39
390;12
391;62
393;14
395;112
399;112
402;1
404;133
405;94
409;41
410;46
411;91
412;53
413;53
416;39
418;124
419;95
421;110
422;69
424;112
426;14
428;109
429;102
430;22
434;56
437;27
438;33
439;109
441;94
442;85
443;73
446;22
451;38
452;71
454;124
456;21
457;142
458;139
459;119
460;22
462;122
465;28
467;54
468;62
469;87
473;57
478;122
480;109
482;90
484;97
487;16
488;39
490;89
492;88
493;110
498;47
500;84
501;40
502;38
503;111
506;140
509;22
511;9
517;28
522;38
525;89
528;96
529;4
531;2
534;140
539;112
542;110
545;20
547;56
548;30
549;95
559;44
561;52
564;10
573;76
574;126
578;44
579;16
580;34
586;86
588;28
589;56
591;28
593;34
595;22
597;16
599;126
600;120
