"TIME";"FARE_ID"
1;85
5;55
9;21
15;97
16;77
17;141
18;1
19;61
26;21
27;25
29;21
30;9
32;75
35;33
39;9
40;111
42;61
43;93
44;59
49;33
50;141
53;143
55;43
57;39
59;47
60;69
65;129
70;97
72;123
73;123
75;21
77;21
80;119
81;27
83;43
86;75
87;133
88;93
90;11
92;135
96;105
97;15
100;139
101;55
104;93
105;87
108;1
112;33
118;15
121;139
127;39
130;95
131;23
133;71
134;33
142;121
143;43
144;95
146;111
147;123
148;109
152;57
153;63
157;95
158;87
161;101
162;101
163;75
164;61
167;37
169;41
175;93
176;89
177;123
178;91
180;111
181;61
184;111
186;111
187;139
188;93
189;33
196;1
197;21
200;89
201;139
202;37
203;47
204;47
206;109
208;123
209;21
212;61
213;27
214;101
215;101
216;93
217;133
219;13
223;77
224;49
225;11
227;121
230;123
232;5
233;91
236;47
245;45
248;57
249;143
250;141
253;133
261;11
266;131
268;69
270;133
271;13
274;93
278;139
283;47
286;35
287;11
290;129
291;51
296;31
297;105
300;75
301;125
307;97
309;35
310;1
311;139
314;95
315;87
317;133
318;75
320;25
323;115
326;61
328;123
329;15
331;125
335;29
339;121
340;19
341;141
342;93
345;34
348;139
350;29
352;87
354;101
355;5
358;141
361;127
365;27
372;143
373;21
379;143
382;125
385;51
389;14
391;31
394;133
395;77
396;2
398;136
400;86
403;33
408;109
409;105
410;11
416;97
417;97
423;128
425;34
426;28
428;97
432;140
433;144
438;120
440;12
442;126
443;61
444;75
445;27
446;120
449;86
454;44
455;121
458;144
459;4
461;133
465;139
469;119
474;110
476;14
479;63
483;76
485;28
487;56
493;14
494;44
498;140
499;76
500;85
503;144
504;142
505;76
506;6
509;128
512;10
516;45
519;134
520;90
521;22
522;54
526;47
534;42
535;125
536;118
539;102
541;106
543;47
544;44
546;56
548;36
550;142
551;30
553;106
557;114
560;108
561;52
563;12
565;128
568;88
574;24
575;22
576;142
581;6
583;52
585;6
586;122
587;54
588;64
589;142
