"TIME";"FARE_ID"
6;119
7;115
10;111
16;27
17;87
20;93
25;109
26;55
27;61
35;33
37;53
46;87
48;141
49;11
50;123
54;123
57;55
61;21
64;133
65;61
66;53
67;19
68;59
69;29
70;37
74;23
77;113
78;33
80;111
82;23
84;115
87;73
93;111
96;27
99;21
101;105
103;51
108;77
110;97
112;137
113;27
115;9
116;51
117;31
119;29
120;95
121;85
126;57
127;125
128;33
132;127
134;141
135;141
136;131
141;55
142;13
146;133
147;21
148;1
152;77
153;89
154;143
164;111
168;89
171;139
172;87
174;93
175;93
176;45
177;121
179;75
181;61
182;21
183;37
188;117
189;141
192;25
194;95
196;123
197;129
204;91
206;23
207;123
209;95
210;27
211;143
215;21
217;123
221;117
227;41
228;125
229;15
230;5
231;139
240;141
241;93
243;137
244;9
247;53
250;29
251;91
253;33
254;21
255;125
256;105
257;41
258;27
259;55
261;141
262;127
266;139
269;75
272;115
279;25
282;129
283;87
285;85
286;115
297;25
302;75
303;101
306;15
312;27
313;111
314;9
325;37
326;75
327;45
329;77
331;31
333;85
334;15
336;27
337;135
338;84
341;109
342;127
345;23
354;15
355;77
356;71
357;139
359;43
360;47
361;111
362;27
364;105
366;69
367;77
369;142
370;133
371;45
373;109
376;59
379;125
384;41
385;69
388;9
399;69
400;9
403;96
404;21
406;21
407;28
408;86
409;53
414;127
417;109
418;97
419;87
420;37
421;49
424;41
425;63
427;21
429;33
431;30
435;53
438;52
439;29
443;54
444;61
445;80
446;98
450;103
455;57
457;92
459;141
462;98
463;123
466;86
467;128
471;14
473;134
475;14
476;138
480;77
481;138
485;9
486;56
490;23
492;24
496;1
497;62
498;116
499;138
500;22
507;124
509;56
510;55
514;56
516;22
520;124
528;34
529;61
530;55
531;28
532;122
533;94
541;13
542;78
543;95
545;22
546;91
552;72
559;128
560;28
562;78
566;4
568;62
570;130
581;10
585;102
587;2
588;86
589;2
592;96
595;56
596;22
598;112
599;40
600;70
