"TIME";"FARE_ID"
3;47
4;21
5;133
6;91
7;35
8;5
12;23
14;15
19;19
20;115
27;121
31;3
34;125
36;143
40;125
42;77
52;43
53;85
55;129
56;137
57;53
59;43
60;69
61;21
68;117
70;127
72;97
76;87
83;131
84;11
86;115
89;143
91;35
92;47
94;61
96;47
97;35
100;101
103;123
104;121
116;27
118;33
120;41
123;19
124;3
128;3
129;93
135;93
138;21
141;27
147;137
150;53
151;135
152;9
153;69
154;121
156;123
157;25
160;85
162;5
163;55
164;57
165;141
169;21
171;35
172;59
181;85
182;113
186;39
187;117
190;1
198;31
200;43
201;141
204;105
206;61
209;9
210;95
211;35
214;55
215;55
218;85
220;41
229;57
233;39
235;109
238;57
240;63
247;99
248;51
250;69
251;139
253;109
261;27
262;85
264;33
269;85
274;23
279;97
280;123
282;41
283;141
285;137
288;109
290;53
291;35
294;27
301;143
307;69
308;109
312;71
313;55
315;21
317;13
318;111
319;105
320;61
321;89
323;142
326;97
327;2
329;61
335;138
336;89
337;76
338;37
341;23
342;21
344;87
349;133
351;121
353;9
354;85
355;47
357;117
358;55
367;87
368;123
369;56
371;113
372;45
382;61
384;111
385;51
386;71
387;123
393;45
395;121
401;51
402;122
408;5
410;76
412;118
413;137
414;101
419;120
420;72
421;28
422;86
427;57
429;87
430;93
433;112
441;61
442;42
443;51
444;141
445;109
446;116
453;36
454;132
455;70
462;114
464;97
466;122
468;116
474;124
475;144
476;128
478;16
484;112
488;30
489;16
490;114
492;96
495;94
496;70
497;38
498;56
502;6
504;115
505;35
506;48
507;94
508;86
510;23
511;30
515;41
519;78
522;101
524;122
528;22
530;48
532;115
535;34
543;22
551;138
552;126
554;70
555;110
557;6
564;54
565;56
570;94
571;110
574;132
578;22
581;70
582;42
583;78
587;124
588;141
590;78
595;16
599;2
600;70
