"TIME";"FARE_ID"
1;45
2;111
3;71
4;111
8;121
10;123
11;43
12;27
13;61
14;1
15;143
16;55
17;55
21;127
22;53
24;93
28;21
31;9
35;41
37;59
39;27
42;97
45;143
54;13
59;29
60;15
66;9
67;93
69;85
70;55
71;33
77;41
82;79
85;83
88;71
91;53
92;91
97;55
99;143
100;139
104;111
105;127
107;127
110;29
111;33
119;3
125;111
129;5
132;125
134;47
135;11
139;141
141;41
144;85
147;121
149;31
151;53
152;39
155;41
157;27
162;87
171;5
176;143
182;141
183;77
184;55
189;87
192;29
193;41
195;143
204;105
206;111
207;51
213;21
216;91
220;55
221;143
224;43
226;85
228;141
230;23
231;39
232;87
236;125
240;77
244;141
245;45
248;55
249;53
250;33
253;9
255;25
256;19
258;21
260;53
262;11
263;59
272;143
277;73
279;9
285;5
288;25
294;71
296;53
298;95
299;131
300;139
301;119
303;19
304;143
305;97
307;101
309;85
310;53
316;141
318;15
319;15
328;111
330;131
332;51
333;27
334;33
335;9
337;141
340;131
342;97
343;123
347;93
351;27
352;33
355;121
359;111
364;118
366;97
367;122
368;13
370;85
371;15
373;105
374;117
376;2
379;10
381;47
382;21
383;139
386;71
387;125
389;2
391;120
393;138
395;57
397;10
400;41
406;45
408;139
410;71
414;87
415;26
416;135
419;67
420;29
421;4
422;81
426;101
429;141
430;119
433;122
435;36
436;123
437;110
438;120
446;141
447;13
450;11
452;86
453;75
454;15
456;134
459;14
461;118
463;88
465;28
467;128
468;49
469;142
470;94
471;91
472;45
477;129
478;5
479;138
483;123
484;64
485;40
487;77
488;90
490;13
491;13
494;48
495;144
498;69
499;112
503;142
508;120
510;26
514;144
517;133
518;144
519;26
520;79
521;24
522;98
525;56
526;62
527;112
528;10
529;118
532;72
534;30
535;75
539;126
543;124
544;48
546;38
547;112
548;88
549;76
550;6
551;26
553;40
554;16
555;72
557;54
559;6
566;98
572;34
574;2
576;36
578;114
579;134
581;34
582;62
592;24
593;142
594;26
595;44
599;14
