"TIME";"FARE_ID"
1;33
2;33
10;9
12;105
15;111
17;33
18;49
22;61
23;111
25;95
27;39
28;33
29;51
32;71
35;139
38;119
47;99
48;33
49;69
50;91
51;69
52;59
57;61
62;77
68;23
74;141
75;47
76;37
79;55
81;85
82;111
84;85
88;69
89;25
90;31
91;21
92;123
95;41
97;117
100;71
102;55
106;45
109;85
110;33
112;47
114;93
115;93
118;143
119;109
122;83
123;135
124;33
125;55
127;97
128;33
129;9
133;109
134;33
137;1
141;21
142;13
144;89
149;131
151;109
153;141
154;131
157;5
158;117
162;95
165;27
171;33
172;33
173;13
177;13
179;33
180;111
181;9
184;13
187;75
189;113
190;97
193;11
194;49
196;51
198;111
199;43
201;25
203;55
204;27
205;125
206;5
208;11
210;131
211;123
213;143
214;51
215;3
216;5
217;133
220;27
222;105
224;55
226;109
229;75
231;85
235;67
236;95
241;101
244;39
245;141
247;133
248;89
249;71
250;115
256;119
257;61
265;1
268;73
270;121
274;75
279;51
281;111
282;95
283;39
287;131
290;121
291;135
292;121
294;21
295;25
296;109
301;9
304;1
307;115
309;87
314;101
317;27
319;63
327;119
328;89
331;75
333;61
337;21
341;77
342;105
344;95
346;41
347;11
350;45
352;117
354;63
366;85
367;113
369;45
373;61
375;123
378;63
380;31
382;93
384;109
386;22
387;125
388;91
393;91
398;50
399;11
407;15
408;62
411;34
412;97
413;141
416;120
417;143
419;87
422;112
423;130
431;111
432;142
433;56
437;94
438;6
442;63
444;133
447;88
449;60
450;22
454;11
455;33
459;125
460;134
463;37
467;72
472;26
479;34
485;112
486;64
488;102
492;36
493;38
496;74
497;28
498;126
499;101
500;98
502;55
503;86
508;11
513;90
516;110
522;4
524;44
525;20
527;101
532;44
533;56
538;76
539;112
541;78
542;90
543;34
551;26
552;144
553;30
555;92
556;10
557;30
560;42
567;112
573;28
574;120
577;82
578;62
579;102
580;6
581;53
583;50
585;112
586;128
587;138
590;114
591;98
593;90
598;124
