"TIME";"FARE_ID"
1;121
2;1
6;97
7;93
9;27
13;97
14;143
16;43
17;11
19;51
21;143
25;85
27;53
31;87
34;101
35;75
39;9
45;59
50;75
53;23
54;41
57;111
60;71
64;119
65;123
66;29
67;21
70;119
71;29
74;93
75;63
76;27
77;33
78;21
79;51
84;115
88;59
89;123
90;41
92;125
96;127
102;1
103;75
104;21
108;93
109;21
110;5
112;105
114;21
119;141
121;25
122;97
123;139
128;41
129;133
131;5
134;25
135;87
140;77
142;97
144;27
145;75
149;5
150;75
152;61
157;43
159;47
161;47
163;27
165;119
169;77
172;47
176;103
183;47
184;23
186;135
190;77
191;109
192;51
200;27
204;105
207;123
208;127
213;33
215;133
217;69
218;45
220;5
221;89
223;95
224;41
227;115
234;71
236;69
238;95
239;105
241;41
243;79
249;61
251;115
253;13
257;97
258;105
260;87
261;85
263;101
264;133
267;39
271;39
272;97
273;93
274;27
276;41
277;77
278;45
282;51
285;41
286;33
287;43
289;17
290;111
295;27
296;111
299;139
300;97
301;85
302;51
304;35
308;55
309;67
310;93
313;79
315;101
316;97
319;61
320;43
326;127
334;35
337;53
339;41
340;123
344;9
345;85
346;79
347;139
349;75
350;3
351;55
354;53
359;61
360;11
364;63
365;125
366;21
368;5
372;96
373;57
375;109
376;9
379;43
380;25
381;111
387;133
391;33
392;96
393;97
395;111
398;125
401;119
404;39
408;27
409;55
412;93
414;126
415;34
416;22
418;95
420;133
422;34
424;51
430;74
431;15
432;59
434;41
435;14
437;111
444;2
445;20
447;128
448;76
450;56
453;61
455;50
460;121
461;110
462;56
465;111
467;94
469;89
471;70
478;16
481;124
483;124
484;94
486;94
491;96
492;47
497;142
504;10
505;42
506;118
507;6
510;116
511;2
512;74
517;96
518;112
521;28
522;72
523;47
524;56
525;44
526;144
533;78
534;38
541;142
542;48
549;6
550;76
558;62
560;22
565;126
568;56
574;78
577;140
579;140
582;10
584;112
588;144
591;116
592;102
595;48
596;70
