"TIME";"FARE_ID"
4;69
9;39
14;11
16;29
17;51
18;133
25;33
27;13
31;105
32;141
33;43
34;59
37;23
39;13
40;115
42;105
43;133
46;37
48;143
49;109
51;35
52;71
53;61
54;39
57;119
59;33
60;133
61;59
62;143
63;123
66;107
68;43
69;117
70;9
72;117
76;87
78;133
79;33
80;21
85;41
89;75
90;125
93;93
94;89
95;87
96;75
97;29
101;63
102;117
104;25
106;85
109;43
112;85
113;69
114;5
115;35
120;75
121;97
122;59
123;121
126;69
128;89
133;85
135;109
136;5
137;77
138;111
139;5
140;131
141;31
144;15
146;49
149;61
151;77
152;109
154;69
158;71
159;111
160;105
164;87
165;35
168;141
169;21
171;143
172;93
173;13
178;55
179;131
184;19
185;49
188;101
192;131
193;97
194;75
196;87
198;111
202;35
208;101
213;137
221;105
223;13
227;27
228;143
230;29
233;141
234;95
236;119
238;125
239;45
244;117
245;133
258;111
260;15
261;3
264;47
268;13
274;111
278;75
279;49
281;23
286;133
288;33
289;51
290;141
292;1
293;27
297;109
299;59
305;5
306;101
314;13
315;49
320;101
321;125
323;87
324;71
326;21
327;25
329;97
334;89
335;97
339;53
344;117
345;53
346;47
347;115
348;55
354;51
356;14
361;75
368;21
369;16
371;109
375;13
377;21
379;21
381;71
382;125
384;85
388;112
389;96
390;112
392;135
393;59
395;97
397;127
398;10
399;5
401;41
405;94
406;25
407;13
411;28
413;22
414;115
416;92
417;131
419;133
423;97
424;133
425;127
429;26
430;127
433;41
436;43
438;86
440;48
442;128
445;16
447;58
449;36
450;35
451;78
454;54
457;56
463;28
465;143
468;86
474;10
475;74
477;90
479;21
480;86
483;112
484;42
486;34
487;30
490;112
491;44
496;70
497;46
498;14
505;70
506;78
508;34
509;87
513;2
518;134
521;5
527;44
529;4
532;28
533;44
534;140
535;38
537;56
539;112
542;58
546;26
547;118
548;24
550;110
553;38
558;11
559;106
560;24
561;2
562;118
563;70
564;134
565;142
567;14
568;6
571;132
572;120
576;48
582;50
596;6
599;90
