"TIME";"FARE_ID"
3;121
4;3
9;143
11;9
14;117
15;5
17;77
18;9
19;141
22;125
23;33
24;27
30;105
31;49
33;77
36;119
37;107
39;85
41;111
43;109
45;27
46;75
48;87
50;1
56;45
60;9
61;13
62;79
63;87
65;3
68;39
69;111
71;5
72;143
77;21
78;21
79;25
80;41
81;115
86;137
87;1
88;23
89;125
90;67
91;105
94;75
100;9
102;13
107;127
116;29
121;113
123;87
128;11
131;143
133;55
135;25
136;59
138;39
140;133
142;105
146;43
148;21
151;91
153;29
155;3
157;143
159;9
161;117
162;63
167;11
171;45
173;13
177;27
179;121
180;81
181;87
184;139
188;131
191;33
192;95
194;131
197;27
198;111
199;27
212;29
218;89
221;121
222;33
227;87
228;27
231;35
235;33
238;1
239;5
241;119
247;33
249;111
252;27
256;111
257;15
258;97
261;37
267;53
268;53
271;77
273;33
276;77
278;101
281;93
282;91
284;1
286;111
289;135
290;101
292;105
294;25
295;143
298;143
299;133
301;143
302;139
307;143
308;93
309;89
312;33
313;27
316;5
317;21
319;13
320;141
321;61
322;71
323;105
326;127
328;97
329;27
330;77
332;61
333;19
335;93
342;13
343;105
344;89
351;22
357;43
358;43
361;39
362;29
363;52
364;43
368;55
370;143
374;53
375;89
382;33
384;144
392;41
394;113
397;15
398;141
401;39
403;105
408;110
411;142
413;61
414;41
416;15
417;94
419;92
420;105
421;141
422;125
423;46
424;54
425;9
428;38
436;143
439;6
445;139
447;29
448;97
453;28
457;49
461;68
462;47
464;54
465;15
468;115
472;41
474;29
475;54
476;90
477;122
478;54
480;28
486;144
487;44
488;128
489;36
492;122
494;71
498;47
499;124
500;60
502;39
504;39
509;134
511;97
512;58
519;36
527;120
538;4
541;70
547;59
548;94
553;93
556;34
559;47
561;62
562;34
563;127
566;14
569;22
576;6
577;134
578;6
579;50
581;76
583;28
587;62
589;48
592;102
593;88
596;12
599;20
