"TIME";"FARE_ID"
2;113
3;97
5;27
6;101
8;83
9;53
15;55
16;55
21;51
22;23
26;113
28;105
33;21
34;35
36;53
37;41
39;27
42;47
44;15
45;49
48;113
57;21
61;93
62;1
64;97
68;41
69;47
72;111
73;29
74;55
75;43
77;121
81;105
82;85
83;27
84;133
89;39
91;113
92;47
95;97
96;33
100;141
101;129
102;53
112;61
116;123
119;109
124;1
125;19
126;101
127;45
129;25
138;19
139;117
141;33
142;87
156;87
157;21
158;5
159;105
164;89
165;91
167;75
168;75
169;47
172;117
173;5
175;93
179;27
183;41
187;45
189;23
190;29
191;39
192;141
195;53
199;67
200;33
203;125
205;39
207;45
213;33
214;33
216;53
217;43
218;37
219;119
221;111
223;69
224;11
225;141
228;89
230;101
231;111
233;15
234;11
235;41
238;141
241;37
246;141
247;141
249;77
254;101
257;87
261;29
264;13
265;29
270;61
271;73
272;33
274;39
275;45
276;61
277;141
282;133
283;87
285;127
287;143
288;121
297;9
300;43
304;39
305;53
307;105
308;127
311;121
314;51
315;95
317;101
320;47
321;111
322;23
324;85
327;21
328;75
336;55
339;11
341;133
343;119
347;95
349;93
350;142
351;85
353;111
357;15
358;1
359;75
365;63
368;34
371;61
373;13
376;83
378;53
380;15
382;61
386;28
389;125
391;86
397;27
400;115
411;28
412;143
413;97
414;5
416;67
423;123
428;109
431;92
432;118
433;56
434;132
437;128
438;110
439;41
443;93
445;61
447;116
448;134
450;141
457;84
460;128
461;112
462;144
465;128
468;112
469;16
476;62
478;72
480;122
482;75
490;126
493;56
498;61
499;90
502;124
506;124
509;25
510;54
515;36
522;72
523;34
526;56
528;31
529;144
531;28
532;30
537;58
538;94
544;112
545;2
547;37
551;21
554;62
555;96
560;114
564;20
567;48
571;28
574;124
578;110
579;142
580;36
587;92
588;142
590;112
596;86
597;12
