"TIME";"FARE_ID"
2;101
7;59
11;143
14;93
16;131
17;141
18;45
24;111
25;141
28;51
29;37
31;77
33;141
36;89
37;9
38;77
40;3
43;33
46;87
50;9
58;3
59;5
61;33
63;105
64;29
72;69
73;27
74;75
75;27
76;101
77;35
82;33
83;43
86;87
89;53
91;15
92;47
95;43
100;97
102;97
103;141
110;31
112;25
114;33
115;63
116;43
121;95
123;105
125;71
126;15
131;91
133;141
138;39
139;47
140;123
143;95
145;87
147;1
150;61
154;21
159;135
161;61
163;21
167;139
168;39
169;101
170;51
171;111
173;1
174;21
177;61
178;21
183;45
186;13
187;25
188;29
189;69
190;45
192;15
197;1
198;95
201;9
202;13
205;3
206;109
210;121
215;111
217;35
223;141
229;97
239;1
240;37
244;127
247;57
248;55
249;13
250;13
251;69
253;73
254;49
257;51
258;141
262;27
264;33
266;51
268;39
269;1
278;125
280;27
283;25
288;111
289;53
291;9
292;77
297;101
301;113
303;143
304;61
309;115
310;91
314;121
316;15
318;35
319;3
322;143
323;21
325;1
328;109
330;55
334;127
336;55
337;141
339;53
341;97
343;57
345;11
352;43
358;47
359;21
361;51
363;111
365;15
366;34
367;109
368;77
369;93
373;9
375;47
376;51
377;34
379;9
380;131
381;21
383;115
384;61
387;21
389;133
390;97
393;41
394;45
396;13
398;5
403;22
406;109
408;76
410;13
419;90
420;128
421;53
423;22
425;53
427;34
431;58
433;101
438;110
439;53
440;142
441;140
442;52
443;126
446;38
451;123
456;90
461;101
463;33
473;12
484;80
485;40
486;116
493;36
495;62
498;60
499;112
502;123
504;118
507;48
510;132
513;43
515;84
518;13
520;90
522;54
523;41
525;38
527;21
528;122
529;133
531;23
534;76
535;34
537;142
539;102
540;16
542;72
543;43
547;53
548;58
554;54
557;98
558;86
559;85
560;110
561;26
562;22
563;10
569;13
572;35
576;4
577;40
583;118
584;12
585;10
588;27
591;62
592;126
593;4
594;98
595;86
597;92
