"TIME";"FARE_ID"
1;29
2;111
8;115
13;97
17;143
20;55
21;105
26;101
28;143
29;29
30;111
33;9
34;35
36;39
37;119
38;33
40;77
41;141
45;79
46;109
51;141
52;123
54;41
57;11
58;11
59;1
60;53
61;123
65;11
71;119
73;127
74;125
76;77
80;33
82;87
86;131
90;63
91;15
92;5
93;59
94;85
95;97
97;25
98;117
100;83
111;87
112;35
117;1
121;123
122;105
123;121
126;11
129;21
132;133
133;113
134;53
136;59
137;33
138;113
139;33
140;87
143;83
144;25
150;83
151;75
152;77
158;143
159;53
160;69
161;13
162;37
163;27
166;93
167;125
171;59
175;45
178;37
182;75
183;111
186;27
187;121
190;89
192;105
198;109
202;69
203;33
206;135
207;5
216;141
219;15
223;59
224;109
226;57
227;21
228;61
230;143
231;9
232;125
233;35
234;117
236;77
237;27
238;87
239;33
241;69
242;15
245;55
254;9
258;5
259;31
264;21
266;109
267;143
268;97
271;121
273;71
275;85
277;21
278;111
279;75
280;55
282;79
285;109
287;97
288;71
291;133
292;51
293;29
294;29
296;75
299;41
303;75
304;117
306;127
307;45
308;113
314;143
318;51
319;93
322;77
323;121
324;21
325;41
326;11
327;25
328;121
329;101
331;21
337;24
339;45
340;29
344;119
347;73
348;2
350;111
351;133
352;86
354;121
356;33
358;138
359;69
363;11
364;75
369;109
372;53
373;47
375;5
378;13
379;93
380;142
383;34
384;109
387;78
389;143
393;129
398;107
401;133
402;94
403;87
405;75
413;49
417;78
418;101
424;6
425;140
433;2
434;25
438;140
442;27
443;55
446;2
447;123
448;10
451;75
452;10
453;128
454;125
455;21
456;55
457;112
460;20
461;127
462;22
464;22
468;40
469;56
472;78
475;118
476;70
483;61
485;126
487;40
492;16
494;47
497;30
500;28
508;10
511;61
514;142
515;46
517;39
521;88
522;126
523;110
525;62
530;106
531;34
538;70
539;70
540;76
541;38
542;14
544;23
548;1
551;62
555;62
557;28
558;28
560;4
561;110
562;44
570;128
572;110
574;122
576;128
577;2
578;60
580;120
585;78
586;120
587;76
591;124
594;144
595;58
598;126
600;98
