"TIME";"FARE_ID"
1;127
2;25
4;143
10;111
11;51
13;11
23;27
25;51
26;31
27;125
29;15
31;13
32;135
33;35
34;133
36;77
41;57
42;69
44;19
45;111
51;123
54;27
60;141
61;127
62;47
67;71
76;25
77;133
79;5
80;27
84;129
85;93
88;15
92;123
94;5
95;15
96;109
107;41
108;111
110;51
111;141
114;43
115;1
120;141
122;93
128;35
130;41
131;69
136;29
140;143
142;125
143;9
144;43
150;59
153;31
154;55
158;41
159;125
160;21
161;49
162;33
164;27
170;121
176;133
177;111
178;111
180;139
183;93
184;139
186;21
191;55
193;5
194;27
197;33
199;13
200;127
207;15
209;3
211;69
212;61
215;49
216;33
217;35
218;45
229;13
231;35
232;5
237;9
239;77
247;25
249;115
251;41
253;93
254;143
255;21
257;41
260;111
265;115
266;109
269;101
270;111
271;47
272;129
273;69
274;121
275;23
280;125
281;45
282;43
287;131
289;15
292;119
293;25
297;105
298;111
301;119
303;77
308;3
310;93
312;27
316;69
317;133
324;117
325;75
326;25
327;33
329;13
331;1
333;93
336;37
338;33
339;111
344;25
350;109
351;61
352;129
353;101
355;127
359;113
364;38
365;133
366;95
368;12
370;35
374;125
379;93
380;31
383;141
388;143
389;57
399;118
401;93
402;109
405;115
408;78
412;94
413;37
415;73
416;28
418;61
420;59
421;143
427;21
428;48
429;28
432;112
434;48
439;28
442;47
443;48
448;13
449;32
452;113
453;114
456;30
458;127
462;104
463;16
464;110
466;91
468;34
470;72
473;12
475;42
477;58
478;52
480;94
482;134
491;89
492;72
493;1
496;126
499;10
503;102
506;144
508;72
512;76
516;58
517;88
522;110
524;56
525;14
527;127
529;28
530;24
533;24
534;4
535;16
539;64
540;49
542;38
544;142
549;78
561;14
566;86
567;102
569;120
570;124
571;68
575;2
580;4
581;24
583;44
584;16
585;30
586;6
588;98
589;132
598;88
600;34
