"TIME";"FARE_ID"
2;37
5;101
7;49
8;115
11;85
12;71
13;125
20;97
21;55
23;85
24;77
25;3
26;93
28;97
32;125
33;41
34;111
36;127
37;71
41;15
46;87
48;35
53;47
54;89
55;75
57;131
58;143
59;93
60;35
62;101
63;27
64;11
66;21
69;37
71;53
74;59
76;13
77;53
78;75
80;87
84;75
85;75
86;133
90;13
91;97
96;51
97;121
98;101
99;101
100;35
101;119
102;75
105;117
106;141
107;101
110;111
115;105
122;3
125;141
127;1
130;51
134;15
136;55
137;133
138;111
139;143
142;31
143;21
146;101
147;39
149;15
154;61
155;75
160;131
161;55
162;15
166;61
169;55
174;3
176;39
178;3
179;69
183;27
184;41
191;123
193;23
194;47
198;33
199;71
201;5
202;137
205;111
207;69
211;13
214;97
217;13
219;27
220;117
221;31
222;139
228;57
236;49
241;143
242;127
243;97
245;1
246;43
247;13
249;69
251;29
255;125
257;127
259;127
262;67
263;45
265;103
267;105
275;59
276;115
278;85
279;127
283;89
284;25
286;133
289;35
293;55
301;19
302;77
303;11
304;141
308;13
309;111
313;119
314;77
315;33
316;127
317;27
322;75
323;27
324;13
334;93
340;133
343;109
344;11
345;69
346;21
350;121
351;61
352;33
356;105
357;37
358;125
361;85
362;11
366;119
369;142
370;27
372;75
377;26
383;143
388;23
390;56
395;44
396;97
397;110
398;109
399;101
401;52
408;14
410;109
411;85
413;41
414;5
417;86
418;60
419;94
421;133
424;34
425;14
429;144
431;101
438;16
440;3
444;52
445;67
450;85
456;10
465;133
469;28
471;56
473;22
477;78
482;96
486;45
489;45
490;98
495;62
498;116
500;21
501;104
504;58
507;132
508;1
515;108
518;126
520;97
522;86
523;60
525;117
526;12
528;24
530;142
531;78
532;64
536;56
537;5
542;12
544;94
545;46
547;126
548;45
549;78
550;56
561;58
562;86
563;4
565;54
567;6
570;26
571;124
572;16
574;96
575;134
577;78
581;77
585;54
586;42
588;68
592;64
600;22
