"TIME";"FARE_ID"
4;61
6;121
7;5
11;97
12;9
16;1
19;141
20;93
21;47
23;29
24;27
27;61
28;87
29;91
32;55
33;61
34;115
35;3
36;61
37;27
39;53
41;121
43;13
44;63
50;97
55;39
56;89
59;29
60;5
62;61
64;21
66;15
67;67
70;53
73;75
74;69
76;33
77;69
81;135
86;141
89;47
91;21
92;89
93;35
103;75
104;99
106;97
108;27
111;111
112;33
114;105
115;61
117;61
118;23
123;93
125;141
127;133
128;143
129;97
131;53
132;21
135;115
137;21
138;87
139;27
141;139
148;15
154;75
157;135
159;29
160;51
161;79
163;143
164;1
168;75
169;43
173;111
174;119
176;111
183;69
185;85
189;125
190;29
192;53
193;43
194;71
197;21
200;13
205;143
207;27
209;39
211;117
213;5
218;5
221;45
225;95
230;47
231;53
232;3
235;45
236;39
237;67
238;13
246;25
247;57
249;39
250;127
253;97
256;75
259;21
261;33
262;15
263;21
267;15
269;27
271;5
272;127
275;69
277;129
281;139
282;93
284;127
285;19
292;129
293;87
294;11
299;31
300;87
303;71
305;49
306;127
308;61
309;55
310;143
313;33
315;23
319;119
321;105
324;3
327;97
331;43
337;39
338;27
348;127
349;33
350;75
353;15
360;89
362;2
365;127
368;1
370;41
372;123
373;51
374;69
375;23
376;59
378;127
379;9
380;125
386;15
389;16
391;133
392;85
396;131
397;21
399;16
400;57
403;22
406;95
407;11
408;134
410;10
414;28
415;86
417;75
418;76
419;15
422;100
423;69
428;39
429;10
432;34
436;10
437;5
441;2
442;27
445;80
446;126
448;132
451;54
459;139
462;35
463;141
468;88
473;10
475;10
476;110
478;28
479;98
481;114
488;48
490;28
491;131
493;98
498;22
499;86
501;44
509;14
510;114
511;44
518;6
519;78
525;111
526;124
527;6
528;123
530;96
532;48
537;50
539;26
540;60
541;140
542;22
552;20
553;76
554;19
555;6
558;74
559;34
562;75
563;124
564;52
566;22
569;76
571;70
573;78
575;102
579;143
581;120
583;98
584;142
585;28
587;98
591;70
592;128
594;80
598;50
600;4
